"Date","Workout.Name","Exercise.Name","Set.Order","Reps","Weight","Workout.Notes","DurationInMinutes","Owner","Body.Part"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",3,13,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",4,13,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",5,13,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",6,13,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",7,10,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Pistol Squat",8,10,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Standing Calf Raise (Bodyweight)",1,50,0,NA,39,"Maxim","Legs"
"2024-12-20 12:09:17","Midday Workout","Plank",1,0,0,NA,39,"Maxim","Core"
"2024-12-20 12:09:17","Midday Workout","Plank",2,0,0,NA,39,"Maxim","Core"
"2024-12-21 20:21:09","Evening Workout","Pull Up",1,9,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",2,5,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",3,9,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",4,8,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",5,7,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",6,8,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",7,4,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",8,6,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",9,4,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",10,5,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Pull Up",11,12,0,NA,63,"Maxim","Back"
"2024-12-21 20:21:09","Evening Workout","Triceps Dip",1,25,0,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Dip",2,19,0,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Dip",3,16,0,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Dip",4,8,0,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Dip",5,15,0,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Push Up",1,18,0,NA,63,"Maxim","Chest"
"2024-12-21 20:21:09","Evening Workout","Push Up",2,13,0,NA,63,"Maxim","Chest"
"2024-12-21 20:21:09","Evening Workout","Push Up",3,15,0,NA,63,"Maxim","Chest"
"2024-12-21 20:21:09","Evening Workout","Push Up",4,12,0,NA,63,"Maxim","Chest"
"2024-12-21 20:21:09","Evening Workout","Ab Wheel",1,15,0,NA,63,"Maxim","Core"
"2024-12-21 20:21:09","Evening Workout","Ab Wheel",2,12,0,NA,63,"Maxim","Core"
"2024-12-21 20:21:09","Evening Workout","Bicep Curl (Dumbbell)",1,8,13.5,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Bicep Curl (Dumbbell)",2,6,13.5,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Bicep Curl (Dumbbell)",3,3,13.5,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Pushdown (Cable - Straight Bar)",1,12,35,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Triceps Pushdown (Cable - Straight Bar)",2,8,35,NA,63,"Maxim","Arms"
"2024-12-21 20:21:09","Evening Workout","Lateral Raise (Dumbbell)",1,11,11,NA,63,"Maxim","Shoulders"
"2024-12-21 20:21:09","Evening Workout","Lateral Raise (Dumbbell)",2,12,8.5,NA,63,"Maxim","Shoulders"
"2024-12-22 20:34:55","Legs&Gluts&abs","Squat (Bodyweight)",1,50,0,NA,24,"Maxim","Legs"
"2024-12-22 20:34:55","Legs&Gluts&abs","Squat (Bodyweight)",2,80,0,NA,24,"Maxim","Legs"
"2024-12-22 20:34:55","Legs&Gluts&abs","Squat (Bodyweight)",3,25,0,NA,24,"Maxim","Legs"
"2024-12-22 20:34:55","Legs&Gluts&abs","Pistol Squat",1,12,0,NA,24,"Maxim","Legs"
"2024-12-22 20:34:55","Legs&Gluts&abs","Pistol Squat",2,12,0,NA,24,"Maxim","Legs"
"2024-12-22 20:34:55","Legs&Gluts&abs","Glute Ham Raise",1,20,0,NA,24,"Maxim","Legs"
"2024-12-23 18:54:54","Evening Workout","Triceps Dip",1,25,0,NA,53,"Maxim","Arms"
"2024-12-23 18:54:54","Evening Workout","Triceps Dip",2,12,0,NA,53,"Maxim","Arms"
"2024-12-23 18:54:54","Evening Workout","Triceps Dip",3,8,0,NA,53,"Maxim","Arms"
"2024-12-23 18:54:54","Evening Workout","Triceps Dip",4,15,0,NA,53,"Maxim","Arms"
"2024-12-23 18:54:54","Evening Workout","Pull Up",1,8,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Pull Up",2,10,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Pull Up",3,8,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Pull Up",4,10,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Pull Up",5,9,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Pull Up",6,9,0,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Push Up",1,20,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Push Up",2,20,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Push Up",3,13,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Push Up",4,20,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Push Up",5,20,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Push Up",6,10,0,NA,53,"Maxim","Chest"
"2024-12-23 18:54:54","Evening Workout","Squat (Bodyweight)",1,50,0,NA,53,"Maxim","Legs"
"2024-12-23 18:54:54","Evening Workout","Pistol Squat",1,15,0,NA,53,"Maxim","Legs"
"2024-12-23 18:54:54","Evening Workout","Pistol Squat",2,15,0,NA,53,"Maxim","Legs"
"2024-12-23 18:54:54","Evening Workout","Back Extension",1,20,12,NA,53,"Maxim","Back"
"2024-12-23 18:54:54","Evening Workout","Seated Overhead Press (Dumbbell)",1,12,13.5,NA,53,"Maxim","Shoulders"
"2024-12-25 19:39:12","Evening Workout","Pull Up",1,10,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",2,8,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",3,9,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",4,5,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",5,5,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",6,5,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",7,7,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",8,6,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",9,4,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Pull Up",10,6,0,NA,40,"Maxim","Back"
"2024-12-25 19:39:12","Evening Workout","Push Up",1,20,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",2,20,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",3,10,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",4,10,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",5,15,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",6,10,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Push Up",7,6,0,NA,40,"Maxim","Chest"
"2024-12-25 19:39:12","Evening Workout","Triceps Dip",1,10,0,NA,40,"Maxim","Arms"
"2024-12-25 19:39:12","Evening Workout","Triceps Dip",2,14,0,NA,40,"Maxim","Arms"
"2024-12-25 19:39:12","Evening Workout","Triceps Dip",3,8,0,NA,40,"Maxim","Arms"
"2024-12-25 19:39:12","Evening Workout","Triceps Dip",4,8,0,NA,40,"Maxim","Arms"
"2024-12-25 19:39:12","Evening Workout","Lateral Raise (Dumbbell)",1,18,8.5,NA,40,"Maxim","Shoulders"
"2024-12-25 19:39:12","Evening Workout","Lateral Raise (Dumbbell)",2,18,8.5,NA,40,"Maxim","Shoulders"
"2024-12-25 19:39:12","Evening Workout","Bicep Curl (Dumbbell)",1,10,13.5,NA,40,"Maxim","Arms"
"2024-12-25 19:39:12","Evening Workout","Bicep Curl (Dumbbell)",2,3,13.5,NA,40,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",1,8,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",2,10,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",3,9,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",4,8,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",5,8,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",6,6,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",7,6,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Pull Up",8,6,0,NA,45,"Maxim","Back"
"2024-12-29 17:01:22","Afternoon Workout","Push Up",1,20,0,NA,45,"Maxim","Chest"
"2024-12-29 17:01:22","Afternoon Workout","Push Up",2,20,0,NA,45,"Maxim","Chest"
"2024-12-29 17:01:22","Afternoon Workout","Push Up",3,12,0,NA,45,"Maxim","Chest"
"2024-12-29 17:01:22","Afternoon Workout","Push Up",4,15,0,NA,45,"Maxim","Chest"
"2024-12-29 17:01:22","Afternoon Workout","Push Up",5,12,0,NA,45,"Maxim","Chest"
"2024-12-29 17:01:22","Afternoon Workout","Triceps Dip",1,12,0,NA,45,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Triceps Dip",2,8,0,NA,45,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Triceps Dip",3,9,0,NA,45,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Triceps Dip",4,9,0,NA,45,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Triceps Dip",5,10,0,NA,45,"Maxim","Arms"
"2024-12-29 17:01:22","Afternoon Workout","Shoulder Press (Machine)",1,15,20,NA,45,"Maxim","Shoulders"
"2024-12-29 17:01:22","Afternoon Workout","Shoulder Press (Machine)",2,11,20,NA,45,"Maxim","Shoulders"
"2024-12-29 17:01:22","Afternoon Workout","Bicep Curl (Dumbbell)",1,10,13.5,NA,45,"Maxim","Arms"
"2024-12-30 18:52:03","Evening Workout","Squat (Bodyweight)",1,40,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Squat (Bodyweight)",2,40,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Pistol Squat",1,15,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Pistol Squat",2,15,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Ab Wheel",1,20,0,NA,61,"Maxim","Core"
"2024-12-30 18:52:03","Evening Workout","Ab Wheel",2,15,0,NA,61,"Maxim","Core"
"2024-12-30 18:52:03","Evening Workout","Glute Ham Raise",1,15,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Glute Ham Raise",2,15,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Glute Ham Raise",3,15,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Zercher Squat (Barbell)",1,40,20,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Zercher Squat (Barbell)",2,40,20,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Leg Extension (Machine)",1,12,5,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Leg Extension (Machine)",2,12,5,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Leg Extension (Machine)",3,12,5,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Standing Calf Raise (Bodyweight)",1,50,0,NA,61,"Maxim","Legs"
"2024-12-30 18:52:03","Evening Workout","Standing Calf Raise (Bodyweight)",2,40,0,NA,61,"Maxim","Legs"
"2025-01-01 18:22:46","Evening Workout","Pull Up",1,8,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",2,12,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",3,8,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",4,6,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",5,6,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",6,6,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",7,5,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",8,4,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Pull Up",9,10,0,NA,70,"Maxim","Back"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",1,20,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",2,15,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",3,9,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",4,12,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",5,10,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",6,12,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",7,15,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Triceps Dip",8,10,0,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Shoulder Press (Machine)",1,17,20,NA,70,"Maxim","Shoulders"
"2025-01-01 18:22:46","Evening Workout","Bicep Curl (Dumbbell)",1,12,13.5,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Bicep Curl (Dumbbell)",2,7,13.5,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Bicep Curl (Dumbbell)",3,7,13.5,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Bicep Curl (Dumbbell)",4,8,11,NA,70,"Maxim","Arms"
"2025-01-01 18:22:46","Evening Workout","Seated Overhead Press (Dumbbell)",1,15,13.5,NA,70,"Maxim","Shoulders"
"2025-01-04 22:10:03","Evening Workout","Pull Up",1,10,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",2,8,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",3,6,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",4,7,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",5,4,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",6,9,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",7,5,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",8,7,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",9,9,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Pull Up",10,6,0,NA,99,"Maxim","Back"
"2025-01-04 22:10:03","Evening Workout","Push Up",1,25,0,NA,99,"Maxim","Chest"
"2025-01-04 22:10:03","Evening Workout","Push Up",2,15,0,NA,99,"Maxim","Chest"
"2025-01-04 22:10:03","Evening Workout","Push Up",3,11,0,NA,99,"Maxim","Chest"
"2025-01-04 22:10:03","Evening Workout","Triceps Dip",1,13,0,NA,99,"Maxim","Arms"
"2025-01-04 22:10:03","Evening Workout","Triceps Dip",2,14,0,NA,99,"Maxim","Arms"
"2025-01-04 22:10:03","Evening Workout","Triceps Dip",3,12,0,NA,99,"Maxim","Arms"
"2025-01-04 22:10:03","Evening Workout","Triceps Dip",4,9,0,NA,99,"Maxim","Arms"
"2025-01-04 22:10:03","Evening Workout","Triceps Dip",5,6,0,NA,99,"Maxim","Arms"
"2025-01-04 22:10:03","Evening Workout","Bench Press (Barbell)",1,13,50,NA,99,"Maxim","Chest"
"2025-01-04 22:10:03","Evening Workout","Shoulder Press (Machine)",1,13,20,NA,99,"Maxim","Shoulders"
"2025-01-04 22:10:03","Evening Workout","Shoulder Press (Machine)",2,12,25,NA,99,"Maxim","Shoulders"
"2025-01-04 22:10:03","Evening Workout","Squat (Bodyweight)",1,20,0,NA,99,"Maxim","Legs"
"2025-01-04 22:10:03","Evening Workout","Squat (Barbell)",1,25,25,NA,99,"Maxim","Legs"
"2025-01-09 20:04:51","Evening Workout","Pull Up",1,10,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",2,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",3,8,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",4,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",5,5,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",6,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",7,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",8,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Pull Up",9,7,0,NA,41,"Maxim","Back"
"2025-01-09 20:04:51","Evening Workout","Triceps Dip",1,20,0,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Triceps Dip",2,10,10,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Triceps Dip",3,10,10,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Triceps Dip",4,7,0,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Triceps Dip",5,10,0,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Push Up",1,20,0,NA,41,"Maxim","Chest"
"2025-01-09 20:04:51","Evening Workout","Push Up",2,12,0,NA,41,"Maxim","Chest"
"2025-01-09 20:04:51","Evening Workout","Push Up",3,8,0,NA,41,"Maxim","Chest"
"2025-01-09 20:04:51","Evening Workout","Ab Wheel",1,10,0,NA,41,"Maxim","Core"
"2025-01-09 20:04:51","Evening Workout","Triceps Pushdown (Cable - Straight Bar)",1,12,30,NA,41,"Maxim","Arms"
"2025-01-09 20:04:51","Evening Workout","Lateral Raise (Dumbbell)",1,18,8.5,NA,41,"Maxim","Shoulders"
"2025-01-09 20:04:51","Evening Workout","Lateral Raise (Dumbbell)",2,18,8.5,NA,41,"Maxim","Shoulders"
"2025-01-09 20:04:51","Evening Workout","Lateral Raise (Dumbbell)",3,15,8.5,NA,41,"Maxim","Shoulders"
"2025-01-09 20:04:51","Evening Workout","Lateral Raise (Dumbbell)",4,15,8.5,NA,41,"Maxim","Shoulders"
"2025-01-11 18:06:46","Evening Workout","Pull Up",1,10,0,NA,43,"Maxim","Back"
"2025-01-11 18:06:46","Evening Workout","Squat (Bodyweight)",1,40,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Squat (Bodyweight)",2,40,10,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Jump Squat",1,25,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Jump Squat",2,23,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Jump Squat",3,20,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Jump Squat",4,27,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Glute Ham Raise",1,20,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Glute Ham Raise",2,15,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Glute Ham Raise",3,15,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Standing Calf Raise (Bodyweight)",1,50,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Standing Calf Raise (Bodyweight)",2,40,0,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Leg Extension (Machine)",1,12,5,NA,43,"Maxim","Legs"
"2025-01-11 18:06:46","Evening Workout","Leg Extension (Machine)",2,12,5,NA,43,"Maxim","Legs"
"2025-01-12 18:30:42","Evening Workout","Pull Up",1,12,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",2,8,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",3,7,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",4,8,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",5,8,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",6,4,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Pull Up",7,7,0,NA,32,"Maxim","Back"
"2025-01-12 18:30:42","Evening Workout","Triceps Dip",1,14,0,NA,32,"Maxim","Arms"
"2025-01-12 18:30:42","Evening Workout","Triceps Dip",2,16,10,NA,32,"Maxim","Arms"
"2025-01-12 18:30:42","Evening Workout","Triceps Dip",3,10,10,NA,32,"Maxim","Arms"
"2025-01-12 18:30:42","Evening Workout","Triceps Dip",4,15,0,NA,32,"Maxim","Arms"
"2025-01-12 18:30:42","Evening Workout","Push Up",1,15,0,NA,32,"Maxim","Chest"
"2025-01-12 18:30:42","Evening Workout","Push Up",2,5,0,NA,32,"Maxim","Chest"
"2025-01-12 18:30:42","Evening Workout","Push Up",3,8,0,NA,32,"Maxim","Chest"
"2025-01-12 18:30:42","Evening Workout","Bench Press (Barbell)",1,9,50,NA,32,"Maxim","Chest"
"2025-01-12 18:30:42","Evening Workout","Bench Press (Barbell)",2,6,50,NA,32,"Maxim","Chest"
"2025-01-15 21:02:36","Evening Workout","Pull Up",1,11,0,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",2,8,0,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",3,7,0,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",4,8,12,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",5,7,12,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",6,5,0,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Pull Up",7,12,0,NA,43,"Maxim","Back"
"2025-01-15 21:02:36","Evening Workout","Triceps Dip",1,20,0,NA,43,"Maxim","Arms"
"2025-01-15 21:02:36","Evening Workout","Triceps Dip",2,16,0,NA,43,"Maxim","Arms"
"2025-01-15 21:02:36","Evening Workout","Triceps Dip",3,10,12,NA,43,"Maxim","Arms"
"2025-01-15 21:02:36","Evening Workout","Triceps Dip",4,8,12,NA,43,"Maxim","Arms"
"2025-01-15 21:02:36","Evening Workout","Triceps Dip",5,8,0,NA,43,"Maxim","Arms"
"2025-01-15 21:02:36","Evening Workout","Push Up",1,6,10,NA,43,"Maxim","Chest"
"2025-01-15 21:02:36","Evening Workout","Push Up",2,6,0,NA,43,"Maxim","Chest"
"2025-01-15 21:02:36","Evening Workout","Bench Press (Barbell)",1,12,50,NA,43,"Maxim","Chest"
"2025-01-15 21:02:36","Evening Workout","Bench Press (Barbell)",2,10,50,NA,43,"Maxim","Chest"
"2025-01-15 21:02:36","Evening Workout","Shoulder Press (Machine)",1,5,16,NA,43,"Maxim","Shoulders"
"2025-01-15 21:02:36","Evening Workout","Lateral Raise (Dumbbell)",1,18,8.5,NA,43,"Maxim","Shoulders"
"2025-01-15 21:02:36","Evening Workout","Lateral Raise (Dumbbell)",2,18,8.5,NA,43,"Maxim","Shoulders"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",1,10,20,"+10min
start of checking",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",2,10,40,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",3,8,60,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",4,3,80,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",5,3,80,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",6,3,80,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Bench Press (Barbell)",7,5,60,"",87,"Yahor","Chest"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",1,10,NA,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",2,10,20,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",3,5,40,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",4,3,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",5,3,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",6,2,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",7,10,16,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Pull Up",8,10,16,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Lat Pulldown (Cable)",1,12,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Lat Pulldown (Cable)",2,12,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Lat Pulldown (Cable)",3,12,50,"",87,"Yahor","Back"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",1,12,10,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",2,10,30,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",3,5,40,"",87,"Yahor","Arms"
"2024-12-06 14:47:31","Afternoon Workout","Bicep Curl (Barbell)",4,5,40,"",87,"Yahor","Arms"
