Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-12-17 13:25:56;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;10;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Bench Press (Barbell)";3;65;kg;8;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Bench Press (Barbell)";4;60;kg;8;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Bench Press (Barbell)";5;60;kg;4;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;16;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;16;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Incline Bench Press (Dumbbell)";4;16;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Lateral Raise (Dumbbell)";1;11;kg;12;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Lateral Raise (Dumbbell)";2;11;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Lateral Raise (Dumbbell)";3;11;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Cable Crossover";1;15;kg;15;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Cable Crossover";2;15;kg;15;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Cable Crossover";3;15;kg;15;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Cable Crossover";4;15;kg;15;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;45;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;40;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Extension (Cable)";3;20;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Triceps Extension (Cable)";4;20;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Arnold Press (Dumbbell)";1;16;kg;12;;;;0;"";;33m
2023-12-17 13:25:56;"Chest and Triceps";"Arnold Press (Dumbbell)";2;16;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Arnold Press (Dumbbell)";3;16;kg;12;;;;0;;;33m
2023-12-17 13:25:56;"Chest and Triceps";"Arnold Press (Dumbbell)";4;16;kg;12;;;;0;;;33m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;10;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;5;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";4;60;kg;5;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";5;60;kg;5;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";6;60;kg;5;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Bench Press (Barbell)";7;60;kg;5;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Pull Up";1;;;8;;;;0;"";;43m
2023-12-26 10:57:38;"Chest and Triceps";"Pull Up";2;;;8;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Pull Up";3;;;8;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Pull Up";4;;;8;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Pull Up";5;;;8;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;45;kg;12;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;45;kg;12;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;45;kg;12;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Extension (Cable)";3;20;kg;12;;;;0;;;43m
2023-12-26 10:57:38;"Chest and Triceps";"Triceps Extension (Cable)";4;20;kg;12;;;;0;;;43m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";1;20;kg;12;;;;0;"";"";1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";2;30;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";3;30;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";4;30;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";5;30;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";6;20;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";7;20;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";8;20;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Bicep Curl (Barbell)";9;20;kg;12;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";1;20;kg;20;;;;0;"";;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";2;30;kg;20;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";3;30;kg;15;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";4;30;kg;15;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";5;20;kg;30;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Arnold Press (Dumbbell)";1;20;kg;8;;;;0;"";;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Arnold Press (Dumbbell)";2;22.5;kg;8;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Arnold Press (Dumbbell)";3;20;kg;8;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Arnold Press (Dumbbell)";4;20;kg;8;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Lateral Raise (Dumbbell)";1;10;kg;15;;;;0;"";;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Lateral Raise (Dumbbell)";2;10;kg;15;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Lateral Raise (Dumbbell)";3;10;kg;15;;;;0;;;1h 16m
2023-12-28 11:13:51;"Back and Biceps";"Lateral Raise (Dumbbell)";4;10;kg;15;;;;0;;;1h 16m
2024-01-05 18:17:58;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";32m
2024-01-05 18:17:58;"Chest and Triceps";"Bench Press (Barbell)";2;50;kg;8;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Bench Press (Barbell)";4;50;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Bench Press (Barbell)";5;50;kg;10;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;19;kg;10;;;;0;"";;32m
2024-01-05 18:17:58;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;19;kg;10;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;19;kg;10;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Incline Bench Press (Dumbbell)";4;19;kg;10;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;45;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;45;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;45;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";5;45;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Extension (Cable)";3;20;kg;12;;;;0;;;32m
2024-01-05 18:17:58;"Chest and Triceps";"Triceps Extension (Cable)";4;20;kg;12;;;;0;;;32m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";1;10;kg;12;;;;0;"";"";1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";2;30;kg;8;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";3;40;kg;8;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";4;30;kg;10;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";5;30;kg;10;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";6;20;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";7;20;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";8;20;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Bicep Curl (Barbell)";9;20;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";1;20;kg;20;;;;0;"";;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";2;35;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";3;35;kg;15;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";4;35;kg;15;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";5;20;kg;25;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Arnold Press (Dumbbell)";1;16;kg;12;;;;0;"";;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Arnold Press (Dumbbell)";2;19;kg;12;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Arnold Press (Dumbbell)";3;22.5;kg;8;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Arnold Press (Dumbbell)";4;22.5;kg;10;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Arnold Press (Dumbbell)";5;22.5;kg;10;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";2;10;kg;6;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";3;20;kg;5;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";4;30;kg;2;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";5;40;kg;1;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";6;25;kg;5;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";7;25;kg;4;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";8;25;kg;5;;;;0;;;1h 44m
2024-01-07 14:11:50;"Back and Biceps";"Pull Up";9;0;kg;21;;;;0;;;1h 44m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";2;50;kg;8;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;6;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";4;70;kg;5;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";5;70;kg;3;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";6;65;kg;5;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";7;60;kg;5;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Bench Press (Barbell)";8;60;kg;5;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";1;;;10;;;;0;"";;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";2;10;kg;8;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";3;20;kg;6;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";4;35;kg;1;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";5;45;kg;1;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";6;25;kg;6;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";7;25;kg;6;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Chest Dip";8;0;kg;30;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;50;kg;15;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;50;kg;15;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;50;kg;15;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";5;50;kg;15;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Extension (Cable)";1;25;kg;12;;;;0;"";;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Extension (Cable)";2;25;kg;12;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Extension (Cable)";3;25;kg;12;;;;0;;;1h 11m
2024-01-09 13:08:16;"Chest and Triceps";"Triceps Extension (Cable)";4;25;kg;12;;;;0;;;1h 11m
2024-01-11 18:44:46;"Legs";"Squat (Barbell)";1;20;kg;15;;;;0;"";"";1h 26m
2024-01-11 18:44:46;"Legs";"Squat (Barbell)";2;50;kg;12;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Squat (Barbell)";3;70;kg;8;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Squat (Barbell)";4;70;kg;8;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Squat (Barbell)";5;70;kg;8;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Pull Up";1;;;8;;;;0;"";;1h 26m
2024-01-11 18:44:46;"Legs";"Pull Up";2;10;kg;15;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Pull Up";3;10;kg;8;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Pull Up";4;10;kg;8;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Standing Calf Raise (Barbell)";1;20;kg;20;;;;0;"";;1h 26m
2024-01-11 18:44:46;"Legs";"Standing Calf Raise (Barbell)";2;40;kg;20;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Standing Calf Raise (Barbell)";3;40;kg;20;;;;0;;;1h 26m
2024-01-11 18:44:46;"Legs";"Standing Calf Raise (Barbell)";4;40;kg;20;;;;0;;;1h 26m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;12;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;6;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";4;70;kg;4;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";5;65;kg;4;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";6;60;kg;6;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";7;50;kg;15;;;;0;;;56m
2024-01-13 17:26:37;"Chest and Triceps";"Bench Press (Barbell)";8;40;kg;18;;;;0;;;56m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";1;10;kg;15;;;;0;"";"";2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";2;30;kg;12;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";3;35;kg;8;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";4;35;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";5;30;kg;10;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Bicep Curl (Barbell)";6;30;kg;10;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";2;15;kg;15;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";3;15;kg;10;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";4;15;kg;8;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";5;5;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";6;5;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";7;5;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";8;5;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";9;5;kg;5;;;;0;;;2h 10m
2024-01-16 19:54:25;"Back and Biceps";"Pull Up";10;0;kg;18;;;;0;;;2h 10m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";34m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;15;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;14;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";4;67.5;kg;5;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";5;67.5;kg;5;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Bench Press (Barbell)";6;67.5;kg;3;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Chest Dip";1;;;10;;;;0;"";;34m
2024-01-21 13:04:26;"Chest and Triceps";"Chest Dip";2;20;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Chest Dip";3;20;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Chest Dip";4;20;kg;11;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Chest Dip";5;20;kg;10;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;55;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;55;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;55;kg;15;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";5;55;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Extension (Cable)";1;25;kg;12;;;;0;"";;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Extension (Cable)";2;25;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Extension (Cable)";3;25;kg;12;;;;0;;;34m
2024-01-21 13:04:26;"Chest and Triceps";"Triceps Extension (Cable)";4;25;kg;12;;;;0;;;34m
2024-01-23 19:38:20;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";"";2h 28m
2024-01-23 19:38:20;"Back and Biceps";"Pull Up";2;10;kg;18;;;;0;;;2h 28m
2024-01-23 19:38:20;"Back and Biceps";"Pull Up";3;20;kg;6;;;;0;;;2h 28m
2024-01-23 19:38:20;"Back and Biceps";"Pull Up";4;20;kg;6;;;;0;;;2h 28m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;15;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;10;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";4;70;kg;4;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";5;70;kg;3;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";6;70;kg;3;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";7;70;kg;3;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Barbell)";8;70;kg;3;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Dumbbell)";1;16;kg;15;;;;0;"";;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Dumbbell)";2;19;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Dumbbell)";3;22;kg;10;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Bench Press (Dumbbell)";4;25;kg;10;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;45;kg;12;;;;0;"";;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;55;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;55;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;55;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";5;55;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Extension (Cable)";1;25;kg;12;;;;0;"";;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Extension (Cable)";2;25;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Extension (Cable)";3;25;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Triceps Extension (Cable)";4;25;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Cable Crossover";1;20;kg;12;;;;0;"";;52m
2024-01-27 14:04:23;"Chest and Triceps";"Cable Crossover";2;20;kg;12;;;;0;;;52m
2024-01-27 14:04:23;"Chest and Triceps";"Cable Crossover";3;20;kg;12;;;;0;;;52m
2024-02-06 12:32:05;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";59m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";1;;;10;;;;0;"";"105 dips";1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";2;16;kg;15;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";3;24;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";4;24;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";5;24;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";6;24;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";7;24;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";8;0;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";9;0;kg;10;;;;0;;;1h 37m
2024-07-04 20:05:05;"Evening Workout";"Chest Dip";10;0;kg;10;;;;0;;;1h 37m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";1;0;kg;10;;;;0;"";"";54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";2;0;kg;40;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";3;15.5;kg;12;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";4;25;kg;10;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";5;35;kg;13;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";6;15.5;kg;25;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";7;0;kg;15;;;;0;;;54m
2024-08-11 16:49:09;"Afternoon Workout";"Chest Dip";8;0;kg;15;;;;0;;;54m
