outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Cocaine Use in the Past Year,18 or Older,2004-06,"Connecticut Eastern",0.0278860165,0.0190145979,0.0407246411
Cocaine Use in the Past Year,18 to 25,2004-06,"Connecticut Eastern",0.0854781764,0.0563851095,0.1275532773
Cocaine Use in the Past Year,26 or Older,2004-06,"Connecticut Eastern",0.0161226542,0.0092286404,0.0280210081
Cocaine Use in the Past Year,12 or Older,2004-06,"Connecticut North Central",0.024599176,0.0175520004,0.034376806
Cocaine Use in the Past Year,12 to 17,2004-06,"Connecticut North Central",0.019845026,0.011840787,0.0330789134
Cocaine Use in the Past Year,18 or Older,2004-06,"Connecticut North Central",0.0251362854,0.0174643772,0.0360547073
Cocaine Use in the Past Year,18 to 25,2004-06,"Connecticut North Central",0.0796817333,0.056206796,0.1117996439
Cocaine Use in the Past Year,26 or Older,2004-06,"Connecticut North Central",0.0171206117,0.0101136427,0.028840733
Cocaine Use in the Past Year,12 or Older,2004-06,"Connecticut Northwestern",0.0234942559,0.0168260443,0.0327171606
Cocaine Use in the Past Year,12 to 17,2004-06,"Connecticut Northwestern",0.0203319365,0.0121339376,0.0338787615
Cocaine Use in the Past Year,18 or Older,2004-06,"Connecticut Northwestern",0.0238711941,0.0166905446,0.0340341956
Cocaine Use in the Past Year,18 to 25,2004-06,"Connecticut Northwestern",0.0888873199,0.0623422224,0.1252257175
Cocaine Use in the Past Year,26 or Older,2004-06,"Connecticut Northwestern",0.0148786911,0.0088120333,0.0250165358
Cocaine Use in the Past Year,12 or Older,2004-06,"Connecticut South Central",0.0268912675,0.0191248125,0.0376904368
Cocaine Use in the Past Year,12 to 17,2004-06,"Connecticut South Central",0.0168709487,0.0098215632,0.0288326701
Cocaine Use in the Past Year,18 or Older,2004-06,"Connecticut South Central",0.0280040883,0.0195939087,0.0398772924
Cocaine Use in the Past Year,18 to 25,2004-06,"Connecticut South Central",0.0845848387,0.0597758213,0.1183938934
Cocaine Use in the Past Year,26 or Older,2004-06,"Connecticut South Central",0.018970138,0.011379686,0.0314624291
Cocaine Use in the Past Year,12 or Older,2004-06,"Connecticut Southwest",0.0268238926,0.0186658243,0.0384079682
Cocaine Use in the Past Year,12 to 17,2004-06,"Connecticut Southwest",0.0203256426,0.0120604407,0.0340598329
Cocaine Use in the Past Year,18 or Older,2004-06,"Connecticut Southwest",0.0275154054,0.0187758421,0.0401564783
Cocaine Use in the Past Year,18 to 25,2004-06,"Connecticut Southwest",0.0927712199,0.0630886604,0.1344155551
Cocaine Use in the Past Year,26 or Older,2004-06,"Connecticut Southwest",0.0186438039,0.0109486572,0.0315747414
Cocaine Use in the Past Year,12 or Older,2004-06,"Delaware",0.0241852503,0.0189595021,0.0308061257
Cocaine Use in the Past Year,12 to 17,2004-06,"Delaware",0.0138363331,0.0096021358,0.019900143
Cocaine Use in the Past Year,18 or Older,2004-06,"Delaware",0.0253079078,0.0196014707,0.0326203447
Cocaine Use in the Past Year,18 to 25,2004-06,"Delaware",0.0687408799,0.0535351586,0.0878645747
Cocaine Use in the Past Year,26 or Older,2004-06,"Delaware",0.017860278,0.0125352985,0.0253891418
Cocaine Use in the Past Year,12 or Older,2004-06,"Delaware Kent",0.0241869014,0.0163496469,0.0356448318
Cocaine Use in the Past Year,12 to 17,2004-06,"Delaware Kent",0.0132909921,0.0075632774,0.0232546998
Cocaine Use in the Past Year,18 or Older,2004-06,"Delaware Kent",0.0255448063,0.0169494577,0.0383290466
Cocaine Use in the Past Year,18 to 25,2004-06,"Delaware Kent",0.0605837581,0.0401194224,0.0905024539
Cocaine Use in the Past Year,26 or Older,2004-06,"Delaware Kent",0.0189615289,0.0110008529,0.0324936147
Cocaine Use in the Past Year,12 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0241630023,0.0180191496,0.0323327038
Cocaine Use in the Past Year,12 to 17,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0150203154,0.0094178584,0.0238752121
Cocaine Use in the Past Year,18 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0251595935,0.0184831466,0.0341637511
Cocaine Use in the Past Year,18 to 25,2004-06,"Delaware New Castle (excluding Wilmington City)",0.076549303,0.0565880195,0.1027847308
Cocaine Use in the Past Year,26 or Older,2004-06,"Delaware New Castle (excluding Wilmington City)",0.0156926336,0.0097680341,0.0251195205
Cocaine Use in the Past Year,12 or Older,2004-06,"Delaware Sussex",0.0215110435,0.0140986072,0.0326913925
Cocaine Use in the Past Year,12 to 17,2004-06,"Delaware Sussex",0.0145756794,0.0082000963,0.0257794393
Cocaine Use in the Past Year,18 or Older,2004-06,"Delaware Sussex",0.0221502242,0.0142047615,0.0343849781
Cocaine Use in the Past Year,18 to 25,2004-06,"Delaware Sussex",0.0624839126,0.0408592063,0.0944267412
Cocaine Use in the Past Year,26 or Older,2004-06,"Delaware Sussex",0.0171300319,0.0097812134,0.0298338136
Cocaine Use in the Past Year,12 or Older,2004-06,"Delaware Wilmington City",0.0303397061,0.01850831,0.0493539833
Cocaine Use in the Past Year,12 to 17,2004-06,"Delaware Wilmington City",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"Delaware Wilmington City",0.0330276141,0.0199312462,0.0542529484
Cocaine Use in the Past Year,18 to 25,2004-06,"Delaware Wilmington City",0.0491798941,0.0302097186,0.0790908765
Cocaine Use in the Past Year,26 or Older,2004-06,"Delaware Wilmington City",0.0300000049,0.0164608372,0.0540631175
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia",0.0382590742,0.0294607483,0.0495508313
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia",0.0059575464,0.0038784027,0.0091410543
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia",0.0408824396,0.0313910498,0.0530863583
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia",0.0544368047,0.0421279582,0.0700789067
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia",0.0383104732,0.027756377,0.0526602994
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 1",0.0424322692,0.0268881195,0.0663498617
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 1",0.0450813474,0.0284126116,0.0708163133
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 1",0.0529165899,0.033947845,0.0815891847
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 1",0.0433798337,0.0250002864,0.0742426357
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 2",0.0521751298,0.0368903208,0.0733108524
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 2",0.0539528797,0.0380085641,0.0760569117
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 2",0.0863480835,0.061774518,0.1194523231
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 2",0.0432669584,0.0258038401,0.0716789225
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 3",0.0339222071,0.0211960541,0.0538686543
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 3",0.0162525585,0.0088235029,0.0297488626
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 3",0.0344508897,0.0213917996,0.055033854
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 3",0.0665562205,0.0421640125,0.1035342178
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 3",0.0284064309,0.0153841267,0.051871099
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 4",0.0321517832,0.0192782663,0.0531559517
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 4",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 4",0.0342404507,0.0203845548,0.0569668586
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 4",0.0434691147,0.0270041915,0.0692584084
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 4",0.0331972657,0.0186299191,0.0584765668
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 5",0.0420390456,0.0267542573,0.0654686756
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 5",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 5",0.0459306671,0.0291095214,0.0717536596
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 5",0.0404274578,0.0250949901,0.0645078628
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 5",0.0468515795,0.02831622,0.0765638812
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 6",0.0416157325,0.0254869186,0.0672469734
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 6",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 6",0.0440511298,0.026897234,0.071342974
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 6",0.0499419977,0.0305551491,0.0806067811
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 6",0.0431481062,0.0246900632,0.0743532197
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 7",0.0276694856,0.0159916452,0.0474636921
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 7",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 7",0.0309000388,0.0177402344,0.0532922235
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 7",0.019221998,0.0110575619,0.0332122573
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 7",0.0324909928,0.0179922669,0.0579833787
Cocaine Use in the Past Year,12 or Older,2004-06,"District of Columbia Ward 8",0.0312724954,0.0189697115,0.0511383149
Cocaine Use in the Past Year,12 to 17,2004-06,"District of Columbia Ward 8",0.0028185526,0.0013328534,0.0059504571
Cocaine Use in the Past Year,18 or Older,2004-06,"District of Columbia Ward 8",0.0361261688,0.0217684723,0.0593788622
Cocaine Use in the Past Year,18 to 25,2004-06,"District of Columbia Ward 8",0.0222351988,0.0133847132,0.0367201528
Cocaine Use in the Past Year,26 or Older,2004-06,"District of Columbia Ward 8",0.0392092391,0.0224873195,0.0675070977
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida",0.0263056125,0.023032592,0.0300294457
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida",0.0179133259,0.0143476743,0.0223450163
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida",0.0271802323,0.0236147372,0.0312668281
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida",0.0787726374,0.0699913977,0.0885506871
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida",0.0194799481,0.0158096737,0.0239815282
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Broward (Circuit 17)",0.0249614835,0.0183541934,0.033865263
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Broward (Circuit 17)",0.0147999404,0.0093226658,0.0234191636
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Broward (Circuit 17)",0.02600787,0.0188610369,0.0357640707
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Broward (Circuit 17)",0.0638382157,0.0471287483,0.0859377094
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Broward (Circuit 17)",0.0207975742,0.0136857073,0.0314871863
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 12",0.0218314628,0.0150187591,0.0316352432
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 12",0.0208657649,0.0122285474,0.035385044
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 12",0.0219042117,0.0147742953,0.0323619279
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 12",0.0926024636,0.0624125198,0.1352885879
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 12",0.0146678975,0.008657154,0.0247477746
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.0295949777,0.0219909596,0.0397215192
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 13 (Hillsborough)",0.0170651935,0.0102603578,0.0282542709
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.0310449251,0.0227585347,0.0422180515
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 13 (Hillsborough)",0.0824933715,0.0608030825,0.1110067097
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 13 (Hillsborough)",0.0219516798,0.0141241469,0.0339677307
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 14",0.0346166264,0.0238984019,0.0498961562
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 14",suppressed,suppressed,suppressed
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 14",0.036185011,0.0246193664,0.0528893283
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 14",0.1058089214,0.072477218,0.1519582293
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 14",0.024766255,0.0147637453,0.0412617036
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 18",0.0282042097,0.021033566,0.0377252249
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 18",0.0217537128,0.0134759307,0.034936172
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 18",0.0289168363,0.0211678524,0.0393883665
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 18",0.1032416441,0.0762771063,0.1383110785
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 18",0.0186450396,0.0118430015,0.0292382384
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 4",0.0336989493,0.0244567773,0.0462680743
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 4",0.0185516359,0.0111843316,0.0306216189
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 4",0.0355948031,0.0254430992,0.0495908883
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 4",0.083324404,0.0612089401,0.1124731088
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 4",0.0268370798,0.0169546837,0.0422321797
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 1",0.0329343971,0.0238428393,0.0453316831
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 1",0.0220343097,0.012938395,0.0372832733
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 1",0.0342661525,0.0243614767,0.0479996656
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 1",0.0982439578,0.0684837417,0.1390068585
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 1",0.0225012252,0.0140306895,0.0358993549
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 6",0.0232152642,0.0166260143,0.0323301204
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 6",0.0175618554,0.0106215147,0.0289046841
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 6",0.0236897637,0.0167023258,0.0335008116
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 6",0.0868593589,0.0632961038,0.1180886542
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 6",0.0167782823,0.0103607083,0.0270622929
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 7",0.0228262366,0.0160729717,0.0323237563
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 7",0.0167854961,0.0097630417,0.0287126662
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 7",0.0234318123,0.0162029953,0.0337749787
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 7",0.0794822575,0.0549146097,0.1137184467
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 7",0.0160717463,0.009731085,0.0264336248
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 9",0.0260991704,0.0188338913,0.0360640575
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 9",0.0186450637,0.0114867412,0.0301283568
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 9",0.0269965207,0.0190551715,0.0381188625
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 9",0.0615856147,0.0432406172,0.087005783
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 9",0.0199815302,0.0124637026,0.0318875222
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuit 2",0.0376884012,0.0265831169,0.0531795422
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuit 2",0.0192415293,0.0110235588,0.0333791533
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuit 2",0.0400914954,0.0279114552,0.0572735211
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuit 2",0.0795326209,0.0563380391,0.11115171
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuit 2",0.0276962076,0.0164303491,0.0463229604
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Circuits 3 and 8",0.0331763621,0.0240763492,0.0455553074
Cocaine Use in the Past Year,12 to 17,2004-06,"Florida Circuits 3 and 8",0.0234349769,0.0134139672,0.040633928
Cocaine Use in the Past Year,18 or Older,2004-06,"Florida Circuits 3 and 8",0.0343888922,0.0245285195,0.0480179763
Cocaine Use in the Past Year,18 to 25,2004-06,"Florida Circuits 3 and 8",0.0844285424,0.0600979495,0.1173792115
Cocaine Use in the Past Year,26 or Older,2004-06,"Florida Circuits 3 and 8",0.0208654127,0.012461261,0.0347381329
Cocaine Use in the Past Year,12 or Older,2004-06,"Florida Region A - Northwest",0.0346738092,0.0274245916,0.0437530284
