outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 4R",0.0876453863,0.0623535,0.1218628734
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 4R",0.0900143612,0.0668683107,0.1201407459
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 4R",0.2059215578,0.1589011511,0.262513164
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 4R",0.0708082676,0.0489807201,0.1013265658
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 5R (San Francisco)",0.1088476968,0.0786359641,0.1487922261
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 5R (San Francisco)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 5R (San Francisco)",0.1104755569,0.0794890468,0.1515525494
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 5R (San Francisco)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 5R (San Francisco)",0.0961958814,0.0660338881,0.138097746
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 7R (Contra Costa)",0.0839580874,0.0630657273,0.1109520396
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 7R (Contra Costa)",0.0906434139,0.0633700165,0.1280500799
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 7R (Contra Costa)",0.0831656596,0.0617147765,0.1111889186
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 7R (Contra Costa)",0.219019594,0.1677632014,0.2806551479
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 7R (Contra Costa)",0.0612507178,0.0418530233,0.0888054354
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 8R (Alameda)",0.0749008606,0.0570405691,0.0977736294
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 8R (Alameda)",0.0768794573,0.0546734844,0.1070828758
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 8R (Alameda)",0.0746954544,0.0562519412,0.0985546082
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 8R (Alameda)",0.1832115738,0.1435386881,0.2308935868
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 8R (Alameda)",0.0573269224,0.0399500203,0.0816196052
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 9R (San Mateo)",0.0650502715,0.0465499968,0.0902074399
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 9R (San Mateo)",0.0751140351,0.0505943451,0.1101382525
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 9R (San Mateo)",0.064091288,0.0452934416,0.0899555963
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 9R (San Mateo)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 9R (San Mateo)",0.0505510838,0.033489848,0.0756239995
Marijuana Use in the Past Month,12 or Older,2006-08,"California Regions 13 and 19R",0.0664614674,0.0521383719,0.0843690744
Marijuana Use in the Past Month,12 to 17,2006-08,"California Regions 13 and 19R",0.0733270715,0.0535058005,0.0997175511
Marijuana Use in the Past Month,18 or Older,2006-08,"California Regions 13 and 19R",0.0655215211,0.0506933944,0.0843017961
Marijuana Use in the Past Month,18 to 25,2006-08,"California Regions 13 and 19R",0.1709183687,0.1349140022,0.2141526069
Marijuana Use in the Past Month,26 or Older,2006-08,"California Regions 13 and 19R",0.0436239422,0.0305263928,0.0619818013
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 19R (Imperial)",0.052993931,0.0369768441,0.0754058079
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 19R (Imperial)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 19R (Imperial)",0.0519666102,0.0356923148,0.0750835707
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 19R (Imperial)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 19R (Imperial)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 6 (Santa Clara)",0.0604481964,0.0445210017,0.0815867429
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 6 (Santa Clara)",0.0647891405,0.0455746454,0.0913293804
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 6 (Santa Clara)",0.0600053685,0.0435930806,0.082066487
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 6 (Santa Clara)",0.1636832785,0.1249214916,0.2115646157
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 6 (Santa Clara)",0.044434577,0.0295702534,0.0662606886
Marijuana Use in the Past Month,12 or Older,2006-08,"California Region 13 (Riverside)",0.0675462196,0.0523313054,0.0867796717
Marijuana Use in the Past Month,12 to 17,2006-08,"California Region 13 (Riverside)",0.0745613642,0.0532737928,0.1034259213
Marijuana Use in the Past Month,18 or Older,2006-08,"California Region 13 (Riverside)",0.0665954956,0.0508818982,0.0867184601
Marijuana Use in the Past Month,18 to 25,2006-08,"California Region 13 (Riverside)",0.1734280911,0.1351491848,0.2197935366
Marijuana Use in the Past Month,26 or Older,2006-08,"California Region 13 (Riverside)",0.0446071116,0.0307705498,0.0642530798
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado",0.0856343433,0.0741485757,0.098709594
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado",0.0874727485,0.0719898359,0.1059055691
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado",0.0854364955,0.0732657095,0.0994121928
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado",0.218714558,0.1911222881,0.2490637492
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado",0.0629476374,0.0505011521,0.0782090057
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado Region 1",0.0740397464,0.0557291923,0.0977437238
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado Region 1",0.0756002294,0.0531301608,0.1065045292
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado Region 1",0.0738739643,0.0549945637,0.0985586292
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado Region 1",0.1918635973,0.1463870826,0.2473736632
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado Region 1",0.0478847746,0.0317456389,0.071621948
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado Region 3",0.0667406975,0.049469424,0.0894742934
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado Region 3",0.0726256117,0.0504448877,0.103496234
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado Region 3",0.0660821157,0.0482278945,0.0899215896
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado Region 3",0.191019736,0.144559507,0.2480815707
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado Region 3",0.0441566824,0.0288504369,0.0670230368
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado Region 4",0.0574874637,0.0397927009,0.0823755953
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado Region 4",0.0692276155,0.0459202978,0.1030866049
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado Region 4",0.0561250914,0.0381452034,0.0818586135
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado Region 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado Region 4",0.0384709171,0.023687749,0.0618951417
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado Regions 2 and 7",0.0962489652,0.0807356004,0.1143723517
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado Regions 2 and 7",0.0956794438,0.074699759,0.1217758891
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado Regions 2 and 7",0.0963110016,0.0798490189,0.1157399575
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado Regions 2 and 7",0.2438010063,0.2055357457,0.2866201102
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado Regions 2 and 7",0.0732607461,0.0566055889,0.0943263984
Marijuana Use in the Past Month,12 or Older,2006-08,"Colorado Regions 5 and 6",0.0854139018,0.0616885477,0.1171250042
Marijuana Use in the Past Month,12 to 17,2006-08,"Colorado Regions 5 and 6",0.0903039126,0.0622586503,0.1292413909
Marijuana Use in the Past Month,18 or Older,2006-08,"Colorado Regions 5 and 6",0.084959999,0.0605806763,0.117918734
Marijuana Use in the Past Month,18 to 25,2006-08,"Colorado Regions 5 and 6",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Colorado Regions 5 and 6",0.0646219094,0.0423544063,0.0974056226
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut",0.0658345228,0.0565141796,0.0765672387
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut",0.0777325213,0.0641717202,0.0938715463
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut",0.0645022732,0.0547748232,0.0758186528
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut",0.2039141683,0.1773602762,0.2333160881
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut",0.0427187051,0.0333979694,0.0544940304
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut Eastern",0.084240384,0.0629478319,0.1118753982
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut Eastern",0.0851683878,0.059777869,0.1199674196
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut Eastern",0.0841428634,0.0621676422,0.1129504125
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut Eastern",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut Eastern",0.0560755599,0.0372295465,0.0836329202
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut North Central",0.0729358324,0.0575060101,0.0921011623
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut North Central",0.0808120268,0.0598567881,0.1082587024
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut North Central",0.0720581354,0.0560394299,0.092208462
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut North Central",0.2336164628,0.1884677016,0.2857722944
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut North Central",0.0475075359,0.0331301032,0.0676875287
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut Northwestern",0.0596300868,0.0445698738,0.0793564908
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut Northwestern",0.0761294576,0.0531750907,0.1078638248
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut Northwestern",0.0576943684,0.0424673431,0.077936783
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut Northwestern",0.1845434517,0.1405667652,0.238460963
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut Northwestern",0.0394847719,0.0262329282,0.0590251486
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut South Central",0.0644230362,0.0505460171,0.0817817222
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut South Central",0.0784272184,0.0563355864,0.1081887383
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut South Central",0.0629321834,0.048791159,0.0808234243
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut South Central",0.1972677059,0.1559136412,0.2463886577
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut South Central",0.0413535332,0.0289102967,0.0588280007
Marijuana Use in the Past Month,12 or Older,2006-08,"Connecticut Southwest",0.0506431724,0.0374915877,0.0680818461
Marijuana Use in the Past Month,12 to 17,2006-08,"Connecticut Southwest",0.0696984583,0.0486292803,0.0989466936
Marijuana Use in the Past Month,18 or Older,2006-08,"Connecticut Southwest",0.0483677004,0.0350917531,0.0663210013
Marijuana Use in the Past Month,18 to 25,2006-08,"Connecticut Southwest",0.1681350961,0.1250914876,0.222227825
Marijuana Use in the Past Month,26 or Older,2006-08,"Connecticut Southwest",0.0319159447,0.0208147788,0.0486435851
Marijuana Use in the Past Month,12 or Older,2006-08,"Delaware",0.0654657536,0.05609859,0.0762706316
Marijuana Use in the Past Month,12 to 17,2006-08,"Delaware",0.0681316376,0.0549565495,0.0841839129
Marijuana Use in the Past Month,18 or Older,2006-08,"Delaware",0.0651758433,0.0553493678,0.0766053945
Marijuana Use in the Past Month,18 to 25,2006-08,"Delaware",0.2011803932,0.1737947848,0.2316712532
Marijuana Use in the Past Month,26 or Older,2006-08,"Delaware",0.0424180046,0.0328083563,0.0546832054
Marijuana Use in the Past Month,12 or Older,2006-08,"Delaware Kent",0.0542368921,0.039967338,0.0732125888
Marijuana Use in the Past Month,12 to 17,2006-08,"Delaware Kent",0.0583181366,0.0400159395,0.0842565534
Marijuana Use in the Past Month,18 or Older,2006-08,"Delaware Kent",0.0537538333,0.0391199002,0.0734435965
Marijuana Use in the Past Month,18 to 25,2006-08,"Delaware Kent",0.1504578619,0.1115878706,0.1998222635
Marijuana Use in the Past Month,26 or Older,2006-08,"Delaware Kent",0.035812045,0.0232004381,0.0548939704
Marijuana Use in the Past Month,12 or Older,2006-08,"Delaware New Castle (excluding Wilmington City)",0.0695042177,0.0573895269,0.0839485118
Marijuana Use in the Past Month,12 to 17,2006-08,"Delaware New Castle (excluding Wilmington City)",0.0702876208,0.0529650372,0.0927209888
Marijuana Use in the Past Month,18 or Older,2006-08,"Delaware New Castle (excluding Wilmington City)",0.0694171189,0.0567197564,0.0847016932
Marijuana Use in the Past Month,18 to 25,2006-08,"Delaware New Castle (excluding Wilmington City)",0.2238100573,0.1874399097,0.2649363471
Marijuana Use in the Past Month,26 or Older,2006-08,"Delaware New Castle (excluding Wilmington City)",0.0416815466,0.0299533809,0.0577285613
Marijuana Use in the Past Month,12 or Older,2006-08,"Delaware Sussex",0.056255469,0.0417019448,0.0754879252
Marijuana Use in the Past Month,12 to 17,2006-08,"Delaware Sussex",0.0680030587,0.047442565,0.0965706442
Marijuana Use in the Past Month,18 or Older,2006-08,"Delaware Sussex",0.0551534603,0.040298778,0.0750555478
Marijuana Use in the Past Month,18 to 25,2006-08,"Delaware Sussex",0.176701137,0.1326111351,0.2315370273
Marijuana Use in the Past Month,26 or Older,2006-08,"Delaware Sussex",0.0396650534,0.0263332785,0.0593350069
Marijuana Use in the Past Month,12 or Older,2006-08,"Delaware Wilmington City",0.0859361548,0.061386871,0.1190576697
Marijuana Use in the Past Month,12 to 17,2006-08,"Delaware Wilmington City",0.0757966632,0.0493270732,0.1147556442
Marijuana Use in the Past Month,18 or Older,2006-08,"Delaware Wilmington City",0.0870804001,0.061638726,0.1216617323
Marijuana Use in the Past Month,18 to 25,2006-08,"Delaware Wilmington City",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"Delaware Wilmington City",0.0661500403,0.0428848722,0.1007085914
Marijuana Use in the Past Month,12 or Older,2006-08,"District of Columbia",0.0915751693,0.0797297537,0.1049796965
Marijuana Use in the Past Month,12 to 17,2006-08,"District of Columbia",0.0690983416,0.0560303481,0.0849399404
Marijuana Use in the Past Month,18 or Older,2006-08,"District of Columbia",0.0933914282,0.0809150944,0.1075663469
Marijuana Use in the Past Month,18 to 25,2006-08,"District of Columbia",0.2195712159,0.19081095,0.2513200607
Marijuana Use in the Past Month,26 or Older,2006-08,"District of Columbia",0.0659319301,0.0532719496,0.0813420337
Marijuana Use in the Past Month,12 or Older,2006-08,"District of Columbia Ward 1",0.1120501999,0.0844473333,0.1472246338
Marijuana Use in the Past Month,12 to 17,2006-08,"District of Columbia Ward 1",0.0737783496,0.0481958696,0.111351436
Marijuana Use in the Past Month,18 or Older,2006-08,"District of Columbia Ward 1",0.114446766,0.0859905713,0.1507664438
Marijuana Use in the Past Month,18 to 25,2006-08,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2006-08,"District of Columbia Ward 1",0.0869981503,0.0600934416,0.124354786
Marijuana Use in the Past Month,12 or Older,2006-08,"District of Columbia Ward 2",0.1072729071,0.0829399142,0.137673024
Marijuana Use in the Past Month,12 to 17,2006-08,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2006-08,"District of Columbia Ward 2",0.1083788037,0.0836841838,0.1392531912
Marijuana Use in the Past Month,18 to 25,2006-08,"District of Columbia Ward 2",0.2268782518,0.1792220592,0.282839718
Marijuana Use in the Past Month,26 or Older,2006-08,"District of Columbia Ward 2",0.0662202307,0.0440516262,0.0983966817
