outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Alcohol Use in the Past Month,18 or Older,2004-06,"South Dakota Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"South Dakota Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"South Dakota Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"South Dakota Region 7",0.5625065166,0.5095368192,0.6140882457
Alcohol Use in the Past Month,12 to 17,2004-06,"South Dakota Region 7",0.1866427254,0.1462558356,0.2351107663
Alcohol Use in the Past Month,18 or Older,2004-06,"South Dakota Region 7",0.6084637812,0.5500228238,0.6639519924
Alcohol Use in the Past Month,18 to 25,2004-06,"South Dakota Region 7",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"South Dakota Region 7",0.5958342069,0.530833679,0.6576373634
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee",0.4115637784,0.38425785,0.4394253371
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee",0.1382551825,0.1194378237,0.1595002022
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee",0.4409308114,0.410927824,0.4713714962
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee",0.5452075377,0.5130408846,0.5770012729
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee",0.4237524318,0.3901305243,0.4580954391
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 1",0.3577058562,0.2971315098,0.4231938922
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 1",0.1577761431,0.1179735334,0.2078431836
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 2",0.4097622049,0.357838023,0.4637793463
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 2",0.1471493873,0.1125037385,0.1901779494
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 2",0.4361106966,0.3796862463,0.4942393654
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 2",0.5727692859,0.510485687,0.6328281081
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 2",0.4143142754,0.3518495837,0.4796617181
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 4 (Davidson)",0.4738715927,0.4093539024,0.5392737081
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 4 (Davidson)",0.1276357632,0.0934096713,0.1720230153
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 6",0.3440002953,0.2862684561,0.4067399565
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 6",0.1404834506,0.1058908465,0.1840505848
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 6",0.3662877534,0.3031250897,0.4344074257
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 6",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 7 (Shelby)",0.4418655242,0.3843706751,0.5009622426
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 7 (Shelby)",0.1175964177,0.0892303638,0.1534605471
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 7 (Shelby)",0.4815498103,0.4174551832,0.5462574363
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 7 (Shelby)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 7 (Shelby)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 3",0.3923830902,0.340727802,0.4465649955
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 3",0.139712303,0.1090112156,0.1773388615
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 3",0.4184617408,0.3618895046,0.477263175
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 3",0.5068449231,0.4436323698,0.5698393813
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 3",0.4044394415,0.3419536546,0.470184919
Alcohol Use in the Past Month,12 or Older,2004-06,"Tennessee Region 5",0.4322113649,0.3850793284,0.4806034716
Alcohol Use in the Past Month,12 to 17,2004-06,"Tennessee Region 5",0.1422420852,0.1120018788,0.1790012239
Alcohol Use in the Past Month,18 or Older,2004-06,"Tennessee Region 5",0.4662807294,0.4141855057,0.5191219179
Alcohol Use in the Past Month,18 to 25,2004-06,"Tennessee Region 5",0.5575220938,0.4981112534,0.6153312627
Alcohol Use in the Past Month,26 or Older,2004-06,"Tennessee Region 5",0.4510564668,0.3931305415,0.5103399983
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas",0.4913887877,0.4775282262,0.5052626007
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas",0.1628926579,0.1514004283,0.1750772454
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas",0.5335830172,0.5180473223,0.5490538461
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas",0.5808140813,0.564276781,0.5971718006
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas",0.5242545724,0.5063290114,0.5421178545
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 1",0.4753119804,0.4217363364,0.5294620084
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 1",0.1906819799,0.1509850806,0.2378915218
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 1",0.5128495599,0.4532744863,0.5720617718
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 1",0.633953184,0.5750968476,0.6890647499
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 4",0.4323939153,0.3801962609,0.4861370487
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 4",0.1639481103,0.1294902744,0.2054116361
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 4",0.463712014,0.406159952,0.5222472369
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 4",0.5128424353,0.4471807856,0.5780638084
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 4",0.4559790904,0.3927659729,0.5206429743
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 5",0.4275155584,0.3760943445,0.4805521617
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 5",0.1617377263,0.1254753659,0.2060111797
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 5",0.4593087921,0.4027314694,0.5169548963
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 5",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 5",0.4398789562,0.3781369795,0.5035391143
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 6",0.5245699325,0.4976378347,0.5513598676
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 6",0.1527608259,0.1318127725,0.1763617314
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 6",0.572730507,0.542611917,0.6023193638
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 6",0.5673857656,0.5361033995,0.5981399029
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 6",0.5737403532,0.5389205374,0.6078440689
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 6a",0.5249582233,0.4957446386,0.5540019741
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 6a",0.1520664671,0.129541929,0.1777079576
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 6a",0.5734267223,0.540717479,0.6055060131
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 6a",0.5602604975,0.5264194831,0.5935504082
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 6a",0.5759814488,0.5379335595,0.6131494173
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 6bc",0.5213785805,0.4642372128,0.577965918
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 6bc",0.1586342139,0.1200127185,0.2067642414
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 6bc",0.5670293461,0.5035607324,0.6283720117
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 6bc",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 6bc",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 7",0.5477634812,0.5154022236,0.5797258684
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 7",0.1841048693,0.1572534812,0.214374893
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 7",0.5916829893,0.5558609088,0.6265569052
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 7",0.6291197928,0.590289539,0.6663500393
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 7",0.5823939118,0.5404958238,0.6231354274
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 7a",0.568878343,0.528669509,0.6081991275
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 7a",0.1777374547,0.1441580539,0.2171540225
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 7a",0.6134717017,0.5690850315,0.6560496211
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 7a",0.6443219385,0.5939081227,0.6917257627
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 7a",0.6063403775,0.5551968542,0.6552548555
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 7bcd",0.5155119045,0.4664822874,0.5642447287
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 7bcd",0.1926783109,0.153801292,0.2386113899
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 7bcd",0.5578842563,0.5033155235,0.6110902437
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 7bcd",0.6086173933,0.5528768918,0.6616614526
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 7bcd",0.5439216943,0.4793052763,0.6070926927
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 8",0.4796248754,0.4428549616,0.5166168706
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 8",0.1757394009,0.1461995194,0.2097813699
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 8",0.5191299658,0.47818523,0.5598193612
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 8",0.6057749179,0.5574585087,0.6521082248
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 8",0.5034350418,0.4574985758,0.5493135903
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 9",0.4259826257,0.3685039969,0.4855335005
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 9",0.1771548288,0.1366407298,0.2265295448
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 9",0.4609749982,0.3971241898,0.5261326344
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 9",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 9",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 10",0.4375032904,0.3830186991,0.4935385574
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 10",0.1700297474,0.1333065987,0.2143671532
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 10",0.4775403188,0.4162746985,0.5394892549
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 10",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 10",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 11",0.4332083911,0.3937118044,0.4735723081
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 11",0.1862390087,0.1563837654,0.2203054849
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 11",0.4712516077,0.4268421992,0.5161208121
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 11",0.5413464938,0.4900117669,0.5918183042
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 11",0.4559988972,0.4058381945,0.5070683721
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 11abd",0.464421805,0.413297134,0.5163052949
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 11abd",0.20200671,0.1620327769,0.2489129718
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 11abd",0.50333515,0.4461584537,0.5604247498
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 11abd",0.5764750264,0.5097240117,0.6405467827
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 11abd",0.4881408366,0.42397395,0.5527009687
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 11c (Hidalgo)",0.3715274417,0.3206417418,0.4254315704
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 11c (Hidalgo)",0.1579334547,0.1232163688,0.2001988195
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 11c (Hidalgo)",0.4068877468,0.3489149092,0.4675754648
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 11c (Hidalgo)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 11c (Hidalgo)",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 2",0.463008333,0.4085172992,0.518397472
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 2",0.1810545224,0.1422885492,0.2275797777
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 2",0.4981144804,0.4378001852,0.5584836996
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 2",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 2",0.4813882054,0.4143066698,0.5491474637
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 3",0.4967634085,0.4730550603,0.5204863202
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 3",0.1407456628,0.1232741073,0.1602408645
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 3",0.5402390501,0.5138867094,0.5663682877
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 3",0.5850164339,0.5542742268,0.6151106748
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 3",0.5316885064,0.5016768496,0.5614726458
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 3a",0.5099315053,0.4812419229,0.5385558143
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 3a",0.1348469853,0.1132852732,0.1597731052
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 3a",0.5554285828,0.5235560138,0.5868515191
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 3a",0.5799572434,0.540903137,0.6180351514
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 3a",0.5506109669,0.5143178696,0.5863731125
Alcohol Use in the Past Month,12 or Older,2004-06,"Texas Region 3bc",0.4735136378,0.4358425757,0.5114886756
Alcohol Use in the Past Month,12 to 17,2004-06,"Texas Region 3bc",0.1509890482,0.124327431,0.1821786706
Alcohol Use in the Past Month,18 or Older,2004-06,"Texas Region 3bc",0.5133656498,0.4717073355,0.5548390959
Alcohol Use in the Past Month,18 to 25,2004-06,"Texas Region 3bc",0.5945329782,0.5463112152,0.6409974414
Alcohol Use in the Past Month,26 or Older,2004-06,"Texas Region 3bc",0.4985957062,0.451313505,0.5459030366
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah",0.3034822236,0.2777888132,0.3304646837
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah",0.1145680735,0.0937796923,0.1392565354
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah",0.3293047453,0.3002502753,0.359725401
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah",0.3405763138,0.3089361941,0.373704562
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah",0.3261215722,0.2909428997,0.3633739551
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.2936962079,0.2435859732,0.3493539707
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.1152271979,0.0809747476,0.161423576
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",0.3193120618,0.2633713673,0.3809892743
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Bear River, Northeastern, Summit, Tooele, and Wasatch",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Central, Four Corners, San Juan, and Southwest",0.2305180415,0.1850255369,0.2833075346
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Central, Four Corners, San Juan, and Southwest",0.1063587255,0.0769675271,0.1452077607
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Central, Four Corners, San Juan, and Southwest",0.2480332251,0.1971228987,0.3070633304
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Central, Four Corners, San Juan, and Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Central, Four Corners, San Juan, and Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Davis County",0.2891666838,0.2377008873,0.3467075037
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Davis County",0.1153078515,0.0811344343,0.1613474951
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Davis County",0.3152028435,0.2573597788,0.3794046591
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Davis County",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Davis County",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Salt Lake County",0.365378396,0.3263304341,0.4062808937
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Salt Lake County",0.1264828618,0.0992217453,0.1599043486
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Salt Lake County",0.395158268,0.3513741766,0.4406913805
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Salt Lake County",0.4140031494,0.3658772707,0.4638290213
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Salt Lake County",0.3904821479,0.3388483562,0.4446918974
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Utah County",0.2102916428,0.1681459675,0.2597031117
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Utah County",0.0841510709,0.0571557937,0.1222433926
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Utah County",0.2295499759,0.1821120545,0.2850384073
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Utah County",0.2380306191,0.1882264757,0.2962043166
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Utah County",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Utah Weber, Morgan",0.3246254609,0.269621508,0.3849365516
Alcohol Use in the Past Month,12 to 17,2004-06,"Utah Weber, Morgan",0.1370114102,0.0981118609,0.1881169758
Alcohol Use in the Past Month,18 or Older,2004-06,"Utah Weber, Morgan",0.3493891085,0.2884386443,0.4156948751
Alcohol Use in the Past Month,18 to 25,2004-06,"Utah Weber, Morgan",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,26 or Older,2004-06,"Utah Weber, Morgan",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Vermont",0.5931366454,0.5659189408,0.6197943077
Alcohol Use in the Past Month,12 to 17,2004-06,"Vermont",0.1916396647,0.1695027442,0.2159160186
Alcohol Use in the Past Month,18 or Older,2004-06,"Vermont",0.6363614375,0.6061799192,0.6655062623
Alcohol Use in the Past Month,18 to 25,2004-06,"Vermont",0.7194433842,0.6905390164,0.7466385606
Alcohol Use in the Past Month,26 or Older,2004-06,"Vermont",0.6222537249,0.5876639821,0.6556421239
Alcohol Use in the Past Month,12 or Older,2004-06,"Vermont Champlain Valley",0.6248479685,0.5869673406,0.6612593841
Alcohol Use in the Past Month,12 to 17,2004-06,"Vermont Champlain Valley",0.1834036503,0.1531429914,0.2181037656
Alcohol Use in the Past Month,18 or Older,2004-06,"Vermont Champlain Valley",0.6741512273,0.6320970228,0.7135765685
Alcohol Use in the Past Month,18 to 25,2004-06,"Vermont Champlain Valley",0.761158958,0.7226409145,0.7958390852
Alcohol Use in the Past Month,26 or Older,2004-06,"Vermont Champlain Valley",0.6558027159,0.6062534722,0.7021797328
Alcohol Use in the Past Month,12 or Older,2004-06,"Vermont Rural Northeast",0.5235337451,0.4718604398,0.5747080938
Alcohol Use in the Past Month,12 to 17,2004-06,"Vermont Rural Northeast",0.1980424524,0.1618485857,0.240012498
Alcohol Use in the Past Month,18 or Older,2004-06,"Vermont Rural Northeast",0.5586999917,0.5018560885,0.6140458513
Alcohol Use in the Past Month,18 to 25,2004-06,"Vermont Rural Northeast",0.6643109355,0.6058011852,0.7181763253
Alcohol Use in the Past Month,26 or Older,2004-06,"Vermont Rural Northeast",0.5418269664,0.4781406685,0.604175232
Alcohol Use in the Past Month,12 or Older,2004-06,"Vermont Rural Southeast",0.6152576646,0.5614572172,0.6663797618
Alcohol Use in the Past Month,12 to 17,2004-06,"Vermont Rural Southeast",0.1946173657,0.1553429861,0.2409882635
Alcohol Use in the Past Month,18 or Older,2004-06,"Vermont Rural Southeast",0.6587355157,0.5994423724,0.7134473685
Alcohol Use in the Past Month,18 to 25,2004-06,"Vermont Rural Southeast",0.7004239721,0.6427920515,0.7523400938
Alcohol Use in the Past Month,26 or Older,2004-06,"Vermont Rural Southeast",0.653385462,0.5883394092,0.7131644634
Alcohol Use in the Past Month,12 or Older,2004-06,"Vermont Rural Southwest",0.5898422615,0.5309861338,0.646233338
Alcohol Use in the Past Month,12 to 17,2004-06,"Vermont Rural Southwest",0.1989802389,0.1558662141,0.250481255
Alcohol Use in the Past Month,18 or Older,2004-06,"Vermont Rural Southwest",0.6302210737,0.5654722079,0.6906007664
Alcohol Use in the Past Month,18 to 25,2004-06,"Vermont Rural Southwest",0.694470761,0.6315627287,0.7508746149
Alcohol Use in the Past Month,26 or Older,2004-06,"Vermont Rural Southwest",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia",0.5052186579,0.4773625746,0.5330423795
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia",0.1415252677,0.1224332566,0.1630413282
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia",0.5462435173,0.5154214017,0.5767151795
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia",0.623109873,0.5914591103,0.653744073
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia",0.5336144114,0.4986847395,0.5682175759
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia Region 2",0.5592553567,0.5124475522,0.6050329375
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia Region 2",0.1275584585,0.0993112454,0.1623914831
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia Region 2",0.6042014914,0.5527511686,0.6534439332
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia Region 2",0.6448977863,0.5881116962,0.6978767859
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia Region 2",0.5982326136,0.5409958598,0.6529111761
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia Region 3",0.4288574778,0.3735062611,0.4860475586
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia Region 3",0.1561650569,0.1207643227,0.1995874607
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia Region 3",0.4573853957,0.3969345833,0.5191177405
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia Region 3",0.5851263609,0.5241721935,0.6435815911
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia Region 3",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia Region 5",0.5083471101,0.457714864,0.5588086947
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia Region 5",0.1361781773,0.105294591,0.1743548809
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia Region 5",0.5542622576,0.4975591069,0.6095873659
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia Region 5",0.6368466511,0.5772641368,0.6925046532
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia Region 5",0.5385353198,0.4741930661,0.6016187982
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia Region 1",0.5168838617,0.4602703371,0.5730672704
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia Region 1",0.1595104563,0.1237330267,0.2032335973
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia Region 1",0.5598502005,0.4969127512,0.6209205698
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia Region 1",0.6444445394,0.5828779187,0.7015764779
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia Region 1",suppressed,suppressed,suppressed
Alcohol Use in the Past Month,12 or Older,2004-06,"Virginia Region 4",0.4895991798,0.4357908743,0.5436495848
Alcohol Use in the Past Month,12 to 17,2004-06,"Virginia Region 4",0.1380061569,0.1068949776,0.1763838044
Alcohol Use in the Past Month,18 or Older,2004-06,"Virginia Region 4",0.5298823687,0.4702539213,0.588669814
Alcohol Use in the Past Month,18 to 25,2004-06,"Virginia Region 4",0.5904670413,0.5297194626,0.6485734935
Alcohol Use in the Past Month,26 or Older,2004-06,"Virginia Region 4",0.5205290333,0.4545861655,0.5857642147
Alcohol Use in the Past Month,12 or Older,2004-06,"Washington",0.5560430139,0.5290302645,0.5827284637
Alcohol Use in the Past Month,12 to 17,2004-06,"Washington",0.1663470927,0.145266566,0.1898074161
Alcohol Use in the Past Month,18 or Older,2004-06,"Washington",0.5998498517,0.5699970743,0.6289791489
Alcohol Use in the Past Month,18 to 25,2004-06,"Washington",0.6390157853,0.6058174941,0.6709367948
Alcohol Use in the Past Month,26 or Older,2004-06,"Washington",0.5931946632,0.5593714271,0.6261567721
Alcohol Use in the Past Month,12 or Older,2004-06,"Washington King",0.597075585,0.5515911877,0.6409494999
Alcohol Use in the Past Month,12 to 17,2004-06,"Washington King",0.1608171125,0.1279306215,0.2002166415
Alcohol Use in the Past Month,18 or Older,2004-06,"Washington King",0.6374010194,0.5878027335,0.6842372689
Alcohol Use in the Past Month,18 to 25,2004-06,"Washington King",0.6690334237,0.6132289591,0.7204566313
Alcohol Use in the Past Month,26 or Older,2004-06,"Washington King",0.6322861007,0.5767832832,0.6844916647
Alcohol Use in the Past Month,12 or Older,2004-06,"Washington North Sound",0.5575348682,0.5014985873,0.6121437589
Alcohol Use in the Past Month,12 to 17,2004-06,"Washington North Sound",0.155069926,0.1198280465,0.1983409426
