outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 6, 12, 16, 31, 35, 39, 45 and 47",0.0299159232,0.0201060283,0.0442957814
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Region 36 (Philadelphia)",0.0785640809,0.0648259515,0.0949181363
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Region 36 (Philadelphia)",0.0685728141,0.051501029,0.0907621147
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Region 36 (Philadelphia)",0.0797909496,0.0648731254,0.0977804877
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Region 36 (Philadelphia)",0.1849966769,0.1556412521,0.2184563313
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Region 36 (Philadelphia)",0.0582560707,0.0427236159,0.0789696147
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 17 and 21",0.0629024207,0.0481058675,0.0818587633
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 17 and 21",0.0700718501,0.0485095486,0.1002091032
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 17 and 21",0.0620331885,0.0464510424,0.0823907717
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 17 and 21",0.1775223794,0.1365039536,0.2276174761
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 17 and 21",0.0400554187,0.0263056247,0.0605452579
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 19, 26, 28, and 42",0.0492072798,0.0401439578,0.0601885222
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 19, 26, 28, and 42",0.0579448528,0.0431390116,0.0774210857
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 19, 26, 28, and 42",0.0482160172,0.0386486159,0.0600039864
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 19, 26, 28, and 42",0.1460440732,0.1197876678,0.176899017
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 19, 26, 28, and 42",0.0325937476,0.0233654634,0.0452977313
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.05050758,0.0385254706,0.0659606777
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.058069282,0.0413183773,0.0810371386
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0497546913,0.0371200127,0.0663933502
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.1512824912,0.1162341443,0.1945723203
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 22, 38, 40, 41, and 48",0.0357719083,0.0239850238,0.0530364271
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 29 and 34",0.0551002293,0.0421183507,0.0717835731
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 29 and 34",0.0620839757,0.0433749706,0.0881194223
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 29 and 34",0.0543350067,0.0407335334,0.0721366582
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 29 and 34",0.1658667393,0.1254755002,0.2160480015
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 29 and 34",0.0369141422,0.0247420351,0.054738347
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 4, 11, 37, and 49",0.0553773093,0.0435860135,0.0701246126
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 4, 11, 37, and 49",0.0727458723,0.0524373141,0.1000889757
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 4, 11, 37, and 49",0.0534292025,0.0410904241,0.0692057092
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 4, 11, 37, and 49",0.1592975675,0.124938734,0.2009355757
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 4, 11, 37, and 49",0.0375200913,0.0256763706,0.0545212495
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0419979366,0.0321391367,0.0547100108
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0517156905,0.0361869123,0.0734007914
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.040954431,0.0306049755,0.054606539
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.1160226395,0.0878908179,0.1516616036
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 5, 18, 23, 24, and 46",0.0287200321,0.0190535116,0.0430753682
Marijuana Use in the Past Month,12 or Older,2004-06,"Pennsylvania Regions 7, 13, 20, and 33",0.0619123304,0.0525645498,0.0727947425
Marijuana Use in the Past Month,12 to 17,2004-06,"Pennsylvania Regions 7, 13, 20, and 33",0.0773894006,0.0618598666,0.0964168516
Marijuana Use in the Past Month,18 or Older,2004-06,"Pennsylvania Regions 7, 13, 20, and 33",0.0601867884,0.0502241681,0.0719758632
Marijuana Use in the Past Month,18 to 25,2004-06,"Pennsylvania Regions 7, 13, 20, and 33",0.1951255088,0.1660103511,0.2279512535
Marijuana Use in the Past Month,26 or Older,2004-06,"Pennsylvania Regions 7, 13, 20, and 33",0.0400634418,0.0302014534,0.0529698727
Marijuana Use in the Past Month,12 or Older,2004-06,"Rhode Island",0.0946736765,0.0831039235,0.1076650348
Marijuana Use in the Past Month,12 to 17,2004-06,"Rhode Island",0.1043780507,0.0853054213,0.1271223094
Marijuana Use in the Past Month,18 or Older,2004-06,"Rhode Island",0.0936315205,0.0813065001,0.107606021
Marijuana Use in the Past Month,18 to 25,2004-06,"Rhode Island",0.2667803508,0.2376942062,0.2980341827
Marijuana Use in the Past Month,26 or Older,2004-06,"Rhode Island",0.0620294275,0.0494346178,0.0775712456
Marijuana Use in the Past Month,12 or Older,2004-06,"Rhode Island Bristol and Newport",0.0974112237,0.0735363597,0.1279668266
Marijuana Use in the Past Month,12 to 17,2004-06,"Rhode Island Bristol and Newport",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,18 or Older,2004-06,"Rhode Island Bristol and Newport",0.0938249694,0.0690827845,0.1262270681
Marijuana Use in the Past Month,18 to 25,2004-06,"Rhode Island Bristol and Newport",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Rhode Island Bristol and Newport",0.0641389925,0.0415433759,0.0977707899
Marijuana Use in the Past Month,12 or Older,2004-06,"Rhode Island Kent",0.0833314576,0.0644417398,0.1071242754
Marijuana Use in the Past Month,12 to 17,2004-06,"Rhode Island Kent",0.1155243769,0.0808039875,0.162525799
Marijuana Use in the Past Month,18 or Older,2004-06,"Rhode Island Kent",0.0802067405,0.0606794902,0.1053135019
Marijuana Use in the Past Month,18 to 25,2004-06,"Rhode Island Kent",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Rhode Island Kent",0.055235955,0.0367690866,0.0821862477
Marijuana Use in the Past Month,12 or Older,2004-06,"Rhode Island Providence",0.093220634,0.0793618592,0.1092124421
Marijuana Use in the Past Month,12 to 17,2004-06,"Rhode Island Providence",0.0937883518,0.0712792273,0.1224682576
Marijuana Use in the Past Month,18 or Older,2004-06,"Rhode Island Providence",0.0931548622,0.0784163148,0.1103319156
Marijuana Use in the Past Month,18 to 25,2004-06,"Rhode Island Providence",0.2519352877,0.2181216837,0.2890528766
Marijuana Use in the Past Month,26 or Older,2004-06,"Rhode Island Providence",0.0616567971,0.046441446,0.0814313696
Marijuana Use in the Past Month,12 or Older,2004-06,"Rhode Island Washington",0.1136689859,0.0900844381,0.1424613627
Marijuana Use in the Past Month,12 to 17,2004-06,"Rhode Island Washington",0.1144903963,0.0805339504,0.1602686653
Marijuana Use in the Past Month,18 or Older,2004-06,"Rhode Island Washington",0.1135745302,0.0887551846,0.144235752
Marijuana Use in the Past Month,18 to 25,2004-06,"Rhode Island Washington",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Rhode Island Washington",0.0709511398,0.0480309434,0.1036182739
Marijuana Use in the Past Month,12 or Older,2004-06,"South Carolina",0.0530781669,0.0448796345,0.0626761123
Marijuana Use in the Past Month,12 to 17,2004-06,"South Carolina",0.0594309875,0.0472168163,0.0745575072
Marijuana Use in the Past Month,18 or Older,2004-06,"South Carolina",0.0523463945,0.0436014039,0.0627302972
Marijuana Use in the Past Month,18 to 25,2004-06,"South Carolina",0.1478292793,0.1257679648,0.1729946608
Marijuana Use in the Past Month,26 or Older,2004-06,"South Carolina",0.0357831374,0.0271559957,0.0470185582
Marijuana Use in the Past Month,12 or Older,2004-06,"South Carolina Region 3",0.052041486,0.0386271551,0.0697761963
Marijuana Use in the Past Month,12 to 17,2004-06,"South Carolina Region 3",0.0560065302,0.0382838429,0.0812404993
Marijuana Use in the Past Month,18 or Older,2004-06,"South Carolina Region 3",0.0515904857,0.0374523876,0.0706737817
Marijuana Use in the Past Month,18 to 25,2004-06,"South Carolina Region 3",0.1458663194,0.1051382874,0.1988652692
Marijuana Use in the Past Month,26 or Older,2004-06,"South Carolina Region 3",0.0360789422,0.0234215785,0.0551899649
Marijuana Use in the Past Month,12 or Older,2004-06,"South Carolina Region 4",0.0530838738,0.0402569284,0.0697010128
Marijuana Use in the Past Month,12 to 17,2004-06,"South Carolina Region 4",0.0608225361,0.0431097088,0.085165431
Marijuana Use in the Past Month,18 or Older,2004-06,"South Carolina Region 4",0.0521471102,0.0386076267,0.0700886557
Marijuana Use in the Past Month,18 to 25,2004-06,"South Carolina Region 4",0.1417305254,0.1079494102,0.1839035666
Marijuana Use in the Past Month,26 or Older,2004-06,"South Carolina Region 4",0.0357918484,0.0232494923,0.0547213351
Marijuana Use in the Past Month,12 or Older,2004-06,"South Carolina Region 1",0.0528791978,0.0406932765,0.0684538926
Marijuana Use in the Past Month,12 to 17,2004-06,"South Carolina Region 1",0.060798426,0.0420337171,0.0871777568
Marijuana Use in the Past Month,18 or Older,2004-06,"South Carolina Region 1",0.0520224391,0.0393079458,0.0685560639
Marijuana Use in the Past Month,18 to 25,2004-06,"South Carolina Region 1",0.1596217582,0.1208739981,0.2078538734
Marijuana Use in the Past Month,26 or Older,2004-06,"South Carolina Region 1",0.0340556456,0.0227378546,0.050714534
Marijuana Use in the Past Month,12 or Older,2004-06,"South Carolina Region 2",0.0538732637,0.0418729442,0.0690648356
Marijuana Use in the Past Month,12 to 17,2004-06,"South Carolina Region 2",0.0590347004,0.0409551264,0.084393151
Marijuana Use in the Past Month,18 or Older,2004-06,"South Carolina Region 2",0.0532679712,0.0404692743,0.0698198197
Marijuana Use in the Past Month,18 to 25,2004-06,"South Carolina Region 2",0.1442626819,0.1127973953,0.1826978507
Marijuana Use in the Past Month,26 or Older,2004-06,"South Carolina Region 2",0.0371700782,0.0249165983,0.0551089986
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota",0.0500322238,0.0421040647,0.0593607357
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota",0.0639990138,0.0508821626,0.0802114765
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota",0.0484091561,0.0400479322,0.0584098224
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota",0.1348113826,0.1139740572,0.1587756183
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota",0.0315680508,0.0235202862,0.0422503155
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 1",0.0531646328,0.0397687221,0.0707404682
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 1",0.071435301,0.0476397299,0.1057961653
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 1",0.0510612127,0.037271603,0.0695839022
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 1",0.1475691239,0.1081449019,0.1981719371
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 1",0.0322403079,0.0203284158,0.050770507
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 2",0.0493923354,0.0375572176,0.0647062234
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 2",0.062138948,0.0417801466,0.0914712613
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 2",0.048007435,0.0358085783,0.0640858418
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 2",0.1373635779,0.1047075973,0.178177324
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 2",0.0296134392,0.0186951908,0.0466052592
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 3",0.0505872177,0.0378584353,0.0672963387
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 3",0.0609362026,0.0419475112,0.0877334914
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 3",0.0493876473,0.0360335099,0.0673451163
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 3",0.126996925,0.0938327492,0.1696876657
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 3",0.0320370992,0.0198538173,0.0513053025
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 4",0.055042502,0.039065294,0.0770303686
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 4",0.0695071859,0.0451553046,0.1055402525
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 4",0.0531892706,0.0367257777,0.0764473317
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 4",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 4",0.0354767545,0.0212279057,0.0587161286
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 5",0.0441815608,0.031335047,0.0619579237
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 5",0.0569991956,0.0366637125,0.0875882185
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 5",0.0428133087,0.0295055535,0.0617413534
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 5",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 5",0.0291989975,0.0176333996,0.0479798754
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 6",0.0440248329,0.0311517625,0.0618777852
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 6",0.0606278328,0.0399253133,0.0910472257
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 6",0.0418584058,0.0285501851,0.0609806387
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 6",0.1165607849,0.0810863873,0.1647719827
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 6",0.0306841072,0.01833823,0.0509105651
Marijuana Use in the Past Month,12 or Older,2004-06,"South Dakota Region 7",0.0510238304,0.0374973771,0.0690794915
Marijuana Use in the Past Month,12 to 17,2004-06,"South Dakota Region 7",0.0648607537,0.0433179971,0.0960415416
Marijuana Use in the Past Month,18 or Older,2004-06,"South Dakota Region 7",0.0493350891,0.0352828625,0.0685860549
Marijuana Use in the Past Month,18 to 25,2004-06,"South Dakota Region 7",0.1329565337,0.0960310107,0.1812339265
Marijuana Use in the Past Month,26 or Older,2004-06,"South Dakota Region 7",0.03320654,0.0206416203,0.0530059884
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee",0.0583716284,0.0494343635,0.0688077067
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee",0.057269289,0.0449260285,0.072745511
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee",0.0584852364,0.0489309972,0.0697681784
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee",0.1556268393,0.1331596338,0.1810928663
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee",0.0424640906,0.0329088658,0.0546369713
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 1",0.0567413614,0.0409360677,0.0781517641
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 1",0.0654700883,0.0422637464,0.1000870476
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 1",0.0559165424,0.0395097624,0.0785789977
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 1",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 1",0.0392255156,0.0245341118,0.0621538112
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 2",0.0569257848,0.0432493016,0.0745899335
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 2",0.0575867957,0.0383024817,0.0857149005
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 2",0.0568507643,0.0425017284,0.0756613846
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 2",0.1716604343,0.1316061629,0.2208055393
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 2",0.038512585,0.0251655071,0.0585136718
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 4 (Davidson)",0.0739776634,0.0534201442,0.1015971694
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 4 (Davidson)",0.0640566415,0.0410507671,0.0986295088
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 4 (Davidson)",0.0749007551,0.0532545412,0.1043754393
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 4 (Davidson)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 4 (Davidson)",0.0565469951,0.0359329847,0.0879084979
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 6",0.0505316473,0.0359665388,0.0705633486
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 6",0.0485474475,0.0297194597,0.0783403516
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 6",0.0507451984,0.0352425825,0.0725543064
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 6",0.1232477838,0.0854224275,0.1746243436
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 6",0.0389787669,0.0244589612,0.0615740565
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 7 (Shelby)",0.07074115,0.0519683282,0.0956114641
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 7 (Shelby)",0.0574824317,0.0376999012,0.086710217
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 7 (Shelby)",0.0723678103,0.0522556315,0.0994088458
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 7 (Shelby)",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 7 (Shelby)",0.0512933804,0.0326613142,0.0796788548
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 3",0.0570066795,0.0428188273,0.0755246904
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 3",0.0525676724,0.0348908193,0.0784720318
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 3",0.0574572852,0.0424190141,0.0773959809
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 3",0.1512606613,0.1123179482,0.2006534784
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 3",0.0425439418,0.0282877769,0.0635151536
Marijuana Use in the Past Month,12 or Older,2004-06,"Tennessee Region 5",0.0493717813,0.0368063058,0.0659333944
Marijuana Use in the Past Month,12 to 17,2004-06,"Tennessee Region 5",0.0588738623,0.0398608203,0.0861422017
Marijuana Use in the Past Month,18 or Older,2004-06,"Tennessee Region 5",0.0482561159,0.0350268217,0.0661395207
Marijuana Use in the Past Month,18 to 25,2004-06,"Tennessee Region 5",0.1192189252,0.0874004685,0.16058273
Marijuana Use in the Past Month,26 or Older,2004-06,"Tennessee Region 5",0.0364022415,0.0237289648,0.0554596132
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas",0.0441716254,0.0400414473,0.048706206
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas",0.0533163029,0.0464795235,0.0610942862
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas",0.0430033921,0.0385312,0.04796876
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas",0.1218859093,0.1107098592,0.1340201439
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas",0.0274796467,0.0229066904,0.0329347492
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 1",0.0488299308,0.0371802252,0.063887638
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 1",0.0623521179,0.042510209,0.0905792339
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 1",0.0470541763,0.0350587227,0.0628864313
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 1",0.135898538,0.1010912556,0.1802868348
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 1",0.028035367,0.0181946034,0.0429656999
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 4",0.0385124162,0.0289540985,0.0510602038
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 4",0.0563808115,0.0393212567,0.0802236044
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 4",0.0364281141,0.02662411,0.0496581436
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 4",0.1219226223,0.0900881979,0.1629912876
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 4",0.0229279134,0.014474894,0.0361363076
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 5",0.0475958635,0.0358843188,0.0628804055
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 5",0.0602670704,0.0404039681,0.088989558
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 5",0.0460818294,0.0339136378,0.0623342592
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 5",0.13988757,0.1022646431,0.1884463966
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 5",0.029830129,0.0194235072,0.0455533362
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 6",0.0420851612,0.0352368185,0.0501952429
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 6",0.051193619,0.0401544736,0.0650618992
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 6",0.0409123382,0.033585449,0.0497553437
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 6",0.1074177944,0.0901510857,0.1275280722
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 6",0.0281709916,0.0209313333,0.0378179567
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 6a",0.0406053824,0.0333130169,0.0494124819
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 6a",0.048617195,0.0369679797,0.0636944799
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 6a",0.0395713119,0.0317579478,0.0492092888
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 6a",0.1018316415,0.0836447208,0.1234402671
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 6a",0.0274224806,0.01976927,0.0379238274
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 6bc",0.0542474236,0.0399144978,0.0733340413
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 6bc",0.072986872,0.0481035976,0.1092643969
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 6bc",0.0518937213,0.0372404765,0.0718821878
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 6bc",suppressed,suppressed,suppressed
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 6bc",0.0341338994,0.0214288925,0.0539562602
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 7",0.0584209801,0.0487858968,0.0698192929
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 7",0.0615195778,0.0471619759,0.0798816518
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 7",0.0580493704,0.0478310139,0.0702895712
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 7",0.1442010374,0.120079417,0.1722198387
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 7",0.0368934696,0.0273043638,0.0496782098
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 7a",0.0644473803,0.0512817483,0.0807055105
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 7a",0.0665873359,0.047318189,0.0929378662
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 7a",0.0642023264,0.0503208349,0.0815841944
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 7a",0.1506764924,0.1181291109,0.190256767
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 7a",0.0444066898,0.0312294572,0.0627837022
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 7bcd",0.049216046,0.0381169649,0.0633342108
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 7bcd",0.0546960661,0.0367778394,0.0806134747
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 7bcd",0.0485048818,0.0368497155,0.0636030142
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 7bcd",0.1354679041,0.1029751824,0.1761994495
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 7bcd",0.0248227846,0.0157724028,0.0388613281
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 8",0.0408203629,0.0321902153,0.051640783
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 8",0.0514396695,0.0365320365,0.0719762028
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 8",0.0394468443,0.0304051444,0.0510357845
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 8",0.1300585895,0.1017805091,0.164752214
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 8",0.0230457231,0.0153442386,0.0344773404
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 9",0.0353569864,0.025746445,0.0483767838
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 9",0.0471118341,0.0313306021,0.0702654702
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 9",0.0337156838,0.0238800942,0.0474055575
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 9",0.106173747,0.0730990284,0.1517633315
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 9",0.0202850901,0.0124350333,0.0329255531
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 10",0.0312852519,0.0227349427,0.0429100245
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 10",0.0454009633,0.0296331828,0.068962495
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 10",0.0291880826,0.0204788179,0.0414445219
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 10",0.0891361049,0.0617289641,0.1270638803
Marijuana Use in the Past Month,26 or Older,2004-06,"Texas Region 10",0.0168099541,0.0101113239,0.0278216191
Marijuana Use in the Past Month,12 or Older,2004-06,"Texas Region 11",0.0338615753,0.0266443686,0.0429474616
Marijuana Use in the Past Month,12 to 17,2004-06,"Texas Region 11",0.0467785882,0.0344080908,0.0633049827
Marijuana Use in the Past Month,18 or Older,2004-06,"Texas Region 11",0.0318896665,0.0244123022,0.0415597443
Marijuana Use in the Past Month,18 to 25,2004-06,"Texas Region 11",0.0932471096,0.0711830927,0.1212572893
