outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region D",0.0487926149,0.0373405022,0.0635252494
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region B",0.0686943622,0.0594644431,0.0792362315
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region B",0.0920213012,0.074771706,0.1127653172
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region B",0.0662018448,0.0564968773,0.077437094
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region B",0.2287042838,0.2006586865,0.2593976957
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region B",0.0438389575,0.0342544293,0.0559499077
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region C",0.0863338461,0.0773300308,0.0962766178
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region C",0.109884982,0.0949403408,0.126852355
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region C",0.0835649692,0.0739321775,0.0943250028
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region C",0.2597896908,0.2380594165,0.2827673959
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region C",0.0541747766,0.0444328644,0.0659052909
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 2C: New York",0.1072758826,0.0872283576,0.1312682763
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 2C: New York",0.0911590574,0.0638697872,0.1285074632
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 2C: New York",0.1083501882,0.0875697674,0.1333411888
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 2C: New York",0.2355472748,0.1938092433,0.2831172636
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 2C: New York",0.0872528032,0.0660521997,0.1144244181
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 2D: Queens",0.0513308263,0.0402430075,0.065265836
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 2D: Queens",0.0609152446,0.0426984741,0.0862041151
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 2D: Queens",0.0504158342,0.0389218465,0.065074279
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 2D: Queens",0.1311607072,0.1038629688,0.1643174284
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 2D: Queens",0.0369467814,0.0256648121,0.0529188201
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 1: Long Island",0.0705502218,0.0592108044,0.0838676527
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 1: Long Island",0.0945980782,0.0736949183,0.1206580008
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 1: Long Island",0.0679824497,0.0560751126,0.082198082
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 1: Long Island",0.2312948909,0.1967853458,0.2698232702
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 1: Long Island",0.0453985861,0.0337430901,0.0608266674
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 2: New York City",0.0712185242,0.0627165394,0.0807737311
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 2: New York City",0.0659944652,0.0549080273,0.0791319329
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 2: New York City",0.0717503704,0.0627054178,0.0819858911
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 2: New York City",0.1742675477,0.155433064,0.1948577261
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 2: New York City",0.053524697,0.0440456841,0.0649051708
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 10",0.090905485,0.0722483342,0.1137896644
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 10",0.1208101,0.085357273,0.168278937
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 10",0.0872224658,0.068144936,0.1110046352
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 10",0.2394192904,0.1960499431,0.288934605
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 10",0.0543591076,0.0365320866,0.0801616145
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 11",0.0846740795,0.0689884216,0.1035295438
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 11",0.1036546712,0.076759973,0.1385583533
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 11",0.0823860199,0.0660329048,0.1023452113
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 11",0.2609540718,0.2183881656,0.3085414301
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 11",0.0525106126,0.0370022073,0.0740193128
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 12",0.0777171933,0.0627755275,0.0958515185
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 12",0.1043294897,0.0770313545,0.1398358057
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 12",0.0747754065,0.0592277737,0.0939965981
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 12",0.2390670197,0.1985645752,0.2848941889
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 12",0.0496720046,0.0349065705,0.0702287017
Marijuana Use in the Past Month,12 or Older,2002-04,"New York Region 13",0.0701685942,0.053257336,0.0919284061
Marijuana Use in the Past Month,12 to 17,2002-04,"New York Region 13",0.0933842076,0.0622880902,0.1377243838
Marijuana Use in the Past Month,18 or Older,2002-04,"New York Region 13",0.0673810228,0.0502727265,0.0897611748
Marijuana Use in the Past Month,18 to 25,2002-04,"New York Region 13",0.2051891969,0.155706457,0.2654531155
Marijuana Use in the Past Month,26 or Older,2002-04,"New York Region 13",0.0450032925,0.0296039913,0.0678528417
Marijuana Use in the Past Month,12 or Older,2002-04,"North Carolina",0.0543886917,0.0458704867,0.0643819994
Marijuana Use in the Past Month,12 to 17,2002-04,"North Carolina",0.0830581232,0.0684282602,0.1004784633
Marijuana Use in the Past Month,18 or Older,2002-04,"North Carolina",0.0511353043,0.0421582525,0.0619003693
Marijuana Use in the Past Month,18 to 25,2002-04,"North Carolina",0.1579412414,0.1358140864,0.1829103825
Marijuana Use in the Past Month,26 or Older,2002-04,"North Carolina",0.0332711277,0.024475119,0.0450822089
Marijuana Use in the Past Month,12 or Older,2002-04,"North Carolina South Central",0.0505529169,0.0382010624,0.0666219507
Marijuana Use in the Past Month,12 to 17,2002-04,"North Carolina South Central",0.0714939488,0.0488268897,0.1035383655
Marijuana Use in the Past Month,18 or Older,2002-04,"North Carolina South Central",0.0480508551,0.0356036136,0.0645584225
Marijuana Use in the Past Month,18 to 25,2002-04,"North Carolina South Central",0.1548212059,0.1181197032,0.2003358331
Marijuana Use in the Past Month,26 or Older,2002-04,"North Carolina South Central",0.0290912692,0.0183838082,0.0457445549
Marijuana Use in the Past Month,12 or Older,2002-04,"North Carolina Western",0.0669047157,0.0531352483,0.0839261307
Marijuana Use in the Past Month,12 to 17,2002-04,"North Carolina Western",0.1168412756,0.0880215437,0.1535087464
Marijuana Use in the Past Month,18 or Older,2002-04,"North Carolina Western",0.0614553285,0.0473206772,0.0794598456
Marijuana Use in the Past Month,18 to 25,2002-04,"North Carolina Western",0.194758021,0.1566310084,0.239529978
Marijuana Use in the Past Month,26 or Older,2002-04,"North Carolina Western",0.0413666347,0.027872415,0.0609841388
Marijuana Use in the Past Month,12 or Older,2002-04,"North Carolina Eastern",0.0451809351,0.0340630296,0.0597033463
Marijuana Use in the Past Month,12 to 17,2002-04,"North Carolina Eastern",0.0645190026,0.0434577964,0.0947758953
Marijuana Use in the Past Month,18 or Older,2002-04,"North Carolina Eastern",0.0429175386,0.0315670211,0.0581044773
Marijuana Use in the Past Month,18 to 25,2002-04,"North Carolina Eastern",0.1227523563,0.0921988739,0.1616281624
Marijuana Use in the Past Month,26 or Older,2002-04,"North Carolina Eastern",0.0283904875,0.0180581405,0.0443675861
Marijuana Use in the Past Month,12 or Older,2002-04,"North Carolina North Central",0.048053387,0.0358848117,0.0640741034
Marijuana Use in the Past Month,12 to 17,2002-04,"North Carolina North Central",0.0641626807,0.0442743021,0.0921239171
Marijuana Use in the Past Month,18 or Older,2002-04,"North Carolina North Central",0.046270563,0.0337537838,0.0631256527
Marijuana Use in the Past Month,18 to 25,2002-04,"North Carolina North Central",0.1445301696,0.109269097,0.188758654
Marijuana Use in the Past Month,26 or Older,2002-04,"North Carolina North Central",0.0296761984,0.0185007209,0.0472771283
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota",0.053059761,0.0450752477,0.0623662585
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota",0.0763531753,0.0619253508,0.0938063545
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota",0.0504577212,0.0421021399,0.0603670459
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota",0.1481766898,0.1274933608,0.1715557226
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota",0.0300130866,0.0219358804,0.0409399792
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota Badlands and West Central",0.0454914001,0.0342187509,0.0602459345
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota Badlands and West Central",0.0642194104,0.0440098481,0.0928083703
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota Badlands and West Central",0.0433352499,0.0317640625,0.0588653825
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota Badlands and West Central",0.135340986,0.1023845553,0.1768160512
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota Badlands and West Central",0.0280788127,0.0176419119,0.0444110143
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota Northeast",0.0557868767,0.0420189133,0.0737189166
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota Northeast",0.0633218407,0.0410430106,0.0964773241
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota Northeast",0.0549302596,0.0408860478,0.0734292747
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota Northeast",0.1398518361,0.1051678513,0.1836271669
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota Northeast",0.0301293711,0.0186239312,0.0483921203
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota Southeast",0.0686632976,0.0552852657,0.0849873458
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota Southeast",0.0944753622,0.0664521849,0.1326370244
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota Southeast",0.0659901456,0.0522820742,0.0829777081
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota Southeast",0.1740263599,0.14052841,0.2135254956
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota Southeast",0.0367057457,0.0242404877,0.0552183054
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota Lake Region and South Central",0.0456127891,0.0334287542,0.0619529963
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota Lake Region and South Central",0.0859642549,0.0591322266,0.1233751229
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota Lake Region and South Central",0.0408903833,0.0288845563,0.0575904799
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota Lake Region and South Central",0.1297307454,0.0936916267,0.1769263295
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota Lake Region and South Central",0.0280094724,0.0174311767,0.044715176
Marijuana Use in the Past Month,12 or Older,2002-04,"North Dakota North Central and Northwest",0.0457111297,0.0337918461,0.0615667673
Marijuana Use in the Past Month,12 to 17,2002-04,"North Dakota North Central and Northwest",0.0714372982,0.0478604855,0.1053434218
Marijuana Use in the Past Month,18 or Older,2002-04,"North Dakota North Central and Northwest",0.0428167621,0.0309046817,0.0590405766
Marijuana Use in the Past Month,18 to 25,2002-04,"North Dakota North Central and Northwest",0.1358716382,0.0994276615,0.1829598796
Marijuana Use in the Past Month,26 or Older,2002-04,"North Dakota North Central and Northwest",0.0253873826,0.0153853437,0.0416169286
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio",0.0636055463,0.0583830343,0.0692608627
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio",0.0848869405,0.0763826198,0.0942415061
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio",0.0611205954,0.055498301,0.0672718927
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio",0.1745107928,0.1624060747,0.1873159536
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio",0.041599987,0.0357869136,0.0483100012
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Board 12",0.0769777964,0.0589233258,0.0999765683
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Board 12",0.1087702359,0.0740945171,0.1569236092
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Board 12",0.0730694848,0.054845082,0.096729887
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Board 12",0.1943516887,0.1507221751,0.2469384598
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Board 12",0.0500169442,0.0335274185,0.0739954687
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 20, 32, 54, and 69",0.041894506,0.0305960818,0.0571193387
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 20, 32, 54, and 69",0.0613575592,0.0395868306,0.0939301135
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 20, 32, 54, and 69",0.0394000812,0.0282077937,0.0547828983
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 20, 32, 54, and 69",0.1205536027,0.0871842097,0.1643948019
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 20, 32, 54, and 69",0.0258910581,0.0163736251,0.0407116795
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 21, 39, 51, 70, and 80",0.0536704406,0.0417658809,0.068724807
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 21, 39, 51, 70, and 80",0.0803054495,0.057054264,0.1119075939
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 21, 39, 51, 70, and 80",0.0505415671,0.0385410016,0.0660221755
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 21, 39, 51, 70, and 80",0.1620831688,0.127049825,0.2045135851
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 21, 39, 51, 70, and 80",0.0331520021,0.0223407957,0.0489331334
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 22, 74, and 87",0.054797627,0.0409427826,0.0729840979
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 22, 74, and 87",0.0702640905,0.0471994253,0.1033767647
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 22, 74, and 87",0.052891027,0.0388009665,0.0717159518
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 22, 74, and 87",0.1489524829,0.1108501068,0.1972463697
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 22, 74, and 87",0.0343076656,0.0221642981,0.0527452627
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 23 and 45",0.0518429778,0.039077464,0.0684814372
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 23 and 45",0.0706542192,0.0479983643,0.1028486323
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 23 and 45",0.0495528446,0.0367805237,0.0664544533
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 23 and 45",0.1653188349,0.1230560579,0.2184802704
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 23 and 45",0.0303284388,0.0197796223,0.0462377461
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 27, 71, and 73",0.0478123107,0.03555276,0.0640186747
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 27, 71, and 73",0.0699691958,0.0471492938,0.1026439932
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 27, 71, and 73",0.0452576589,0.0329475258,0.0618729328
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 27, 71, and 73",0.1294181254,0.0976377361,0.1695986005
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 27, 71, and 73",0.0311667273,0.0201419807,0.0479307081
Marijuana Use in the Past Month,12 or Older,2002-04,"Ohio Boards 28, 43, and 67",0.050014316,0.0384351332,0.0648466544
Marijuana Use in the Past Month,12 to 17,2002-04,"Ohio Boards 28, 43, and 67",0.0658405365,0.0455830084,0.09421204
Marijuana Use in the Past Month,18 or Older,2002-04,"Ohio Boards 28, 43, and 67",0.0481757775,0.0363986908,0.0635122745
Marijuana Use in the Past Month,18 to 25,2002-04,"Ohio Boards 28, 43, and 67",0.1543443076,0.1203658551,0.1957797822
Marijuana Use in the Past Month,26 or Older,2002-04,"Ohio Boards 28, 43, and 67",0.030289051,0.0198643765,0.0459281602
