id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med nof)
598;604;lh.superiorfrontal_45;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;3.000000
598;612;lh.superiorfrontal_45;lh.superiorfrontal_36;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;250;3.000000
598;606;lh.superiorfrontal_45;lh.superiorfrontal_28;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;228;2.000000
162;504;rh.precentral_33;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;288;5.000000
162;178;rh.precentral_33;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;344;5.000000
162;179;rh.precentral_33;rh.paracentral_8;10;11;ctx-rh-precentral;ctx-rh-paracentral;266;3.000000
162;177;rh.precentral_33;rh.paracentral_11;10;11;ctx-rh-precentral;ctx-rh-paracentral;221;2.000000
780;827;lh.superiorparietal_11;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;258;3.000000
780;825;lh.superiorparietal_11;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;239;3.000000
780;826;lh.superiorparietal_11;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;270;3.000000
433;507;rh.middletemporal_12;Right-Hippocampus;30;40;ctx-rh-middletemporal;Right-Hippocampus;247;5.000000
647;684;lh.precentral_33;lh.paracentral_4;51;52;ctx-lh-precentral;ctx-lh-paracentral;292;4.000000
647;650;lh.precentral_33;lh.precentral_26;51;51;ctx-lh-precentral;ctx-lh-precentral;224;3.000000
647;651;lh.precentral_33;lh.precentral_21;51;51;ctx-lh-precentral;ctx-lh-precentral;281;4.000000
647;686;lh.precentral_33;lh.paracentral_5;51;52;ctx-lh-precentral;ctx-lh-paracentral;345;4.000000
647;685;lh.precentral_33;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;307;5.000000
647;683;lh.precentral_33;lh.paracentral_3;51;52;ctx-lh-precentral;ctx-lh-paracentral;232;2.000000
786;816;lh.superiorparietal_2;lh.inferiorparietal_20;59;60;ctx-lh-superiorparietal;ctx-lh-inferiorparietal;234;3.000000
786;832;lh.superiorparietal_2;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;227;2.000000
440;445;rh.middletemporal_4;rh.middletemporal_9;30;30;ctx-rh-middletemporal;ctx-rh-middletemporal;212;3.000000
440;507;rh.middletemporal_4;Right-Hippocampus;30;40;ctx-rh-middletemporal;Right-Hippocampus;243;2.000000
740;744;lh.postcentral_15;lh.postcentral_7;57;57;ctx-lh-postcentral;ctx-lh-postcentral;217;2.000000
1008;1013;Left-Thalamus-Proper;Left-Hippocampus;76;81;Left-Thalamus-Proper;Left-Hippocampus;418;56.000000
1008;1012;Left-Thalamus-Proper;Left-Accumbens-area;76;80;Left-Thalamus-Proper;Left-Accumbens-area;397;5.000000
1008;1008;Left-Thalamus-Proper;Left-Thalamus-Proper;76;76;Left-Thalamus-Proper;Left-Thalamus-Proper;418;18.000000
1008;1015;Left-Thalamus-Proper;Brain-Stem;76;83;Left-Thalamus-Proper;Brain-Stem;418;49.000000
1008;1009;Left-Thalamus-Proper;Left-Caudate;76;77;Left-Thalamus-Proper;Left-Caudate;418;25.000000
1008;1010;Left-Thalamus-Proper;Left-Putamen;76;78;Left-Thalamus-Proper;Left-Putamen;418;21.000000
1008;1011;Left-Thalamus-Proper;Left-Pallidum;76;79;Left-Thalamus-Proper;Left-Pallidum;417;11.000000
1008;1014;Left-Thalamus-Proper;Left-Amygdala;76;82;Left-Thalamus-Proper;Left-Amygdala;395;6.000000
299;308;rh.inferiorparietal_14;rh.inferiorparietal_15;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;278;2.000000
103;503;rh.superiorfrontal_22;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;253;4.000000
103;111;rh.superiorfrontal_22;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;238;2.000000
922;1014;lh.temporalpole_3;Left-Amygdala;69;82;ctx-lh-temporalpole;Left-Amygdala;268;2.000000
602;1010;lh.superiorfrontal_29;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;257;4.000000
602;1009;lh.superiorfrontal_29;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;312;5.000000
871;895;lh.lateraloccipital_5;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;220;2.000000
423;440;rh.inferiortemporal_1;rh.middletemporal_4;29;30;ctx-rh-inferiortemporal;ctx-rh-middletemporal;226;3.000000
827;833;lh.precuneus_13;lh.precuneus_11;61;61;ctx-lh-precuneus;ctx-lh-precuneus;224;2.000000
827;836;lh.precuneus_13;lh.precuneus_9;61;61;ctx-lh-precuneus;ctx-lh-precuneus;228;2.000000
827;832;lh.precuneus_13;lh.precuneus_6;61;61;ctx-lh-precuneus;ctx-lh-precuneus;250;2.000000
91;102;rh.superiorfrontal_30;rh.superiorfrontal_5;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;218;2.000000
91;95;rh.superiorfrontal_30;rh.superiorfrontal_37;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;270;2.000000
701;1009;lh.posteriorcingulate_2;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;342;4.000000
467;507;rh.superiortemporal_21;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;328;3.000000
867;895;lh.lateraloccipital_18;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;261;3.000000
731;1010;lh.postcentral_31;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;319;5.000000
731;1008;lh.postcentral_31;Left-Thalamus-Proper;57;76;ctx-lh-postcentral;Left-Thalamus-Proper;219;3.000000
731;1009;lh.postcentral_31;Left-Caudate;57;77;ctx-lh-postcentral;Left-Caudate;274;3.000000
731;757;lh.postcentral_31;lh.supramarginal_16;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;211;3.000000
41;73;rh.parstriangularis_7;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;311;6.000000
41;70;rh.parstriangularis_7;rh.rostralmiddlefrontal_2;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;276;4.000000
668;1010;lh.precentral_8;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;234;4.000000
52;504;rh.rostralmiddlefrontal_19;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;214;4.000000
52;131;rh.rostralmiddlefrontal_19;rh.caudalmiddlefrontal_6;7;9;ctx-rh-rostralmiddlefrontal;ctx-rh-caudalmiddlefrontal;236;4.000000
750;770;lh.supramarginal_2;lh.superiorparietal_25;58;59;ctx-lh-supramarginal;ctx-lh-superiorparietal;259;4.000000
688;1009;lh.rostralanteriorcingulate_1;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;405;12.000000
688;1012;lh.rostralanteriorcingulate_1;Left-Accumbens-area;53;80;ctx-lh-rostralanteriorcingulate;Left-Accumbens-area;216;2.000000
688;1010;lh.rostralanteriorcingulate_1;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;231;2.000000
302;507;rh.inferiorparietal_10;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;221;4.000000
657;1011;lh.precentral_4;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;242;4.000000
657;1010;lh.precentral_4;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;397;30.000000
657;662;lh.precentral_4;lh.precentral_25;51;51;ctx-lh-precentral;ctx-lh-precentral;335;5.000000
657;996;lh.precentral_4;lh.insula_8;51;75;ctx-lh-precentral;ctx-lh-insula;263;4.000000
657;1008;lh.precentral_4;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;263;4.000000
657;1009;lh.precentral_4;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;331;6.000000
657;661;lh.precentral_4;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;302;3.000000
657;997;lh.precentral_4;lh.insula_14;51;75;ctx-lh-precentral;ctx-lh-insula;209;4.000000
866;867;lh.lateraloccipital_3;lh.lateraloccipital_18;64;64;ctx-lh-lateraloccipital;ctx-lh-lateraloccipital;221;2.000000
866;875;lh.lateraloccipital_3;lh.lateraloccipital_8;64;64;ctx-lh-lateraloccipital;ctx-lh-lateraloccipital;236;2.000000
866;876;lh.lateraloccipital_3;lh.lingual_14;64;65;ctx-lh-lateraloccipital;ctx-lh-lingual;268;3.000000
866;895;lh.lateraloccipital_3;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;322;3.000000
693;1009;lh.caudalanteriorcingulate_5;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;376;9.000000
693;1010;lh.caudalanteriorcingulate_5;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;282;3.000000
503;1008;Right-Caudate;Left-Thalamus-Proper;36;76;Right-Caudate;Left-Thalamus-Proper;293;6.000000
503;1012;Right-Caudate;Left-Accumbens-area;36;80;Right-Caudate;Left-Accumbens-area;267;3.000000
503;504;Right-Caudate;Right-Putamen;36;37;Right-Caudate;Right-Putamen;418;64.000000
503;505;Right-Caudate;Right-Pallidum;36;38;Right-Caudate;Right-Pallidum;418;54.000000
503;508;Right-Caudate;Right-Amygdala;36;41;Right-Caudate;Right-Amygdala;296;5.000000
503;688;Right-Caudate;lh.rostralanteriorcingulate_1;36;53;Right-Caudate;ctx-lh-rostralanteriorcingulate;232;2.000000
503;507;Right-Caudate;Right-Hippocampus;36;40;Right-Caudate;Right-Hippocampus;382;17.000000
503;503;Right-Caudate;Right-Caudate;36;36;Right-Caudate;Right-Caudate;417;12.000000
503;506;Right-Caudate;Right-Accumbens-area;36;39;Right-Caudate;Right-Accumbens-area;290;2.000000
503;1009;Right-Caudate;Left-Caudate;36;77;Right-Caudate;Left-Caudate;416;156.000000
503;694;Right-Caudate;lh.caudalanteriorcingulate_4;36;54;Right-Caudate;ctx-lh-caudalanteriorcingulate;256;3.000000
503;1015;Right-Caudate;Brain-Stem;36;83;Right-Caudate;Brain-Stem;210;2.000000
770;785;lh.superiorparietal_25;lh.superiorparietal_6;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;224;3.000000
770;1010;lh.superiorparietal_25;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;248;5.000000
770;786;lh.superiorparietal_25;lh.superiorparietal_2;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;224;4.000000
770;827;lh.superiorparietal_25;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;209;3.000000
770;991;lh.superiorparietal_25;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;329;10.000000
770;965;lh.superiorparietal_25;lh.superiortemporal_24;59;73;ctx-lh-superiorparietal;ctx-lh-superiortemporal;232;3.000000
770;826;lh.superiorparietal_25;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;313;6.000000
770;832;lh.superiorparietal_25;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;238;3.000000
68;73;rh.rostralmiddlefrontal_9;rh.rostralmiddlefrontal_3;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;258;3.000000
68;70;rh.rostralmiddlefrontal_9;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;222;2.000000
188;503;rh.caudalanteriorcingulate_3;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;413;9.000000
315;326;rh.precuneus_10;rh.precuneus_20;20;20;ctx-rh-precuneus;ctx-rh-precuneus;259;2.000000
641;1010;lh.caudalmiddlefrontal_10;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;367;10.000000
641;662;lh.caudalmiddlefrontal_10;lh.precentral_25;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;258;6.000000
641;668;lh.caudalmiddlefrontal_10;lh.precentral_8;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;224;4.000000
641;1009;lh.caudalmiddlefrontal_10;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;353;6.000000
576;580;lh.rostralmiddlefrontal_8;lh.rostralmiddlefrontal_3;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;222;3.000000
576;578;lh.rostralmiddlefrontal_8;lh.rostralmiddlefrontal_7;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;281;4.000000
738;1010;lh.postcentral_10;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;265;9.000000
738;997;lh.postcentral_10;lh.insula_14;57;75;ctx-lh-postcentral;ctx-lh-insula;240;2.000000
870;892;lh.lateraloccipital_23;lh.lingual_7;64;65;ctx-lh-lateraloccipital;ctx-lh-lingual;230;4.000000
870;901;lh.lateraloccipital_23;lh.fusiform_11;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;243;4.000000
83;87;rh.superiorfrontal_7;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;241;2.000000
83;93;rh.superiorfrontal_7;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;218;2.000000
305;359;rh.inferiorparietal_23;rh.lateraloccipital_3;19;23;ctx-rh-inferiorparietal;ctx-rh-lateraloccipital;232;2.000000
623;633;lh.superiorfrontal_43;lh.caudalmiddlefrontal_5;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;232;6.000000
623;1010;lh.superiorfrontal_43;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;275;3.000000
623;632;lh.superiorfrontal_43;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;212;7.000000
623;1009;lh.superiorfrontal_43;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;293;4.000000
755;1009;lh.supramarginal_17;Left-Caudate;58;77;ctx-lh-supramarginal;Left-Caudate;235;5.000000
755;992;lh.supramarginal_17;lh.insula_2;58;75;ctx-lh-supramarginal;ctx-lh-insula;215;2.000000
158;504;rh.precentral_27;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;348;9.000000
269;327;rh.superiorparietal_22;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;266;4.500000
269;326;rh.superiorparietal_22;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;243;4.000000
46;504;rh.parsopercularis_9;Right-Putamen;6;37;ctx-rh-parsopercularis;Right-Putamen;223;2.000000
46;49;rh.parsopercularis_9;rh.parsopercularis_7;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;311;3.000000
46;51;rh.parsopercularis_9;rh.parsopercularis_2;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;258;2.000000
562;1010;lh.rostralmiddlefrontal_19;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;316;7.000000
562;566;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;325;7.000000
562;573;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_23;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;239;2.000000
562;567;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_26;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;273;4.000000
562;1009;lh.rostralmiddlefrontal_19;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;287;4.000000
997;1010;lh.insula_14;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;320;3.000000
36;73;rh.parstriangularis_5;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;213;3.000000
183;504;rh.rostralanteriorcingulate_3;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;322;6.000000
183;503;rh.rostralanteriorcingulate_3;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;308;4.000000
497;508;rh.insula_14;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;243;3.000000
497;504;rh.insula_14;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;343;4.000000
518;521;lh.lateralorbitofrontal_12;lh.lateralorbitofrontal_8;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;210;2.000000
608;609;lh.superiorfrontal_27;lh.superiorfrontal_20;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;257;2.000000
608;1010;lh.superiorfrontal_27;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;220;3.000000
608;624;lh.superiorfrontal_27;lh.superiorfrontal_26;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;269;3.000000
608;625;lh.superiorfrontal_27;lh.superiorfrontal_6;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;215;3.000000
608;623;lh.superiorfrontal_27;lh.superiorfrontal_43;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;249;3.000000
608;626;lh.superiorfrontal_27;lh.superiorfrontal_13;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;262;5.000000
711;713;lh.isthmuscingulate_5;lh.isthmuscingulate_3;56;56;ctx-lh-isthmuscingulate;ctx-lh-isthmuscingulate;219;2.000000
711;1013;lh.isthmuscingulate_5;Left-Hippocampus;56;81;ctx-lh-isthmuscingulate;Left-Hippocampus;291;3.000000
711;1008;lh.isthmuscingulate_5;Left-Thalamus-Proper;56;76;ctx-lh-isthmuscingulate;Left-Thalamus-Proper;237;3.000000
711;712;lh.isthmuscingulate_5;lh.isthmuscingulate_2;56;56;ctx-lh-isthmuscingulate;ctx-lh-isthmuscingulate;221;2.000000
132;504;rh.precentral_12;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;210;2.000000
132;138;rh.precentral_12;rh.precentral_21;10;10;ctx-rh-precentral;ctx-rh-precentral;213;2.000000
132;144;rh.precentral_12;rh.precentral_23;10;10;ctx-rh-precentral;ctx-rh-precentral;255;3.000000
411;507;rh.parahippocampal_4;Right-Hippocampus;26;40;ctx-rh-parahippocampal;Right-Hippocampus;247;2.000000
836;1013;lh.precuneus_9;Left-Hippocampus;61;81;ctx-lh-precuneus;Left-Hippocampus;266;3.000000
546;551;lh.parstriangularis_2;lh.parsopercularis_9;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;234;2.000000
546;578;lh.parstriangularis_2;lh.rostralmiddlefrontal_7;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;260;3.000000
546;1010;lh.parstriangularis_2;Left-Putamen;46;78;ctx-lh-parstriangularis;Left-Putamen;241;2.000000
546;552;lh.parstriangularis_2;lh.parsopercularis_8;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;224;2.000000
546;566;lh.parstriangularis_2;lh.rostralmiddlefrontal_4;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;226;2.000000
546;550;lh.parstriangularis_2;lh.parsopercularis_2;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;237;3.000000
546;573;lh.parstriangularis_2;lh.rostralmiddlefrontal_23;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;275;4.000000
546;549;lh.parstriangularis_2;lh.parsopercularis_7;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;322;3.500000
546;562;lh.parstriangularis_2;lh.rostralmiddlefrontal_19;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;255;3.000000
785;827;lh.superiorparietal_6;lh.precuneus_13;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;228;2.000000
785;832;lh.superiorparietal_6;lh.precuneus_6;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;228;2.000000
522;1010;lh.lateralorbitofrontal_5;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;279;4.000000
522;545;lh.lateralorbitofrontal_5;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;308;3.000000
522;576;lh.lateralorbitofrontal_5;lh.rostralmiddlefrontal_8;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;260;2.000000
44;46;rh.parsopercularis_4;rh.parsopercularis_9;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;220;3.000000
587;590;lh.superiorfrontal_14;lh.superiorfrontal_35;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;283;4.000000
609;622;lh.superiorfrontal_20;lh.superiorfrontal_15;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;295;4.000000
609;615;lh.superiorfrontal_20;lh.superiorfrontal_18;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;340;5.000000
609;616;lh.superiorfrontal_20;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;265;5.000000
609;614;lh.superiorfrontal_20;lh.superiorfrontal_2;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;235;3.000000
609;623;lh.superiorfrontal_20;lh.superiorfrontal_43;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;259;4.000000
1007;1010;lh.insula_17;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;386;7.000000
1007;1014;lh.insula_17;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;351;6.000000
190;503;rh.posteriorcingulate_8;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;4.000000
190;504;rh.posteriorcingulate_8;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;225;3.000000
95;98;rh.superiorfrontal_37;rh.superiorfrontal_25;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;328;4.500000
923;1013;lh.inferiortemporal_15;Left-Hippocampus;70;81;ctx-lh-inferiortemporal;Left-Hippocampus;245;3.000000
923;1014;lh.inferiortemporal_15;Left-Amygdala;70;82;ctx-lh-inferiortemporal;Left-Amygdala;283;4.000000
923;1000;lh.inferiortemporal_15;lh.insula_13;70;75;ctx-lh-inferiortemporal;ctx-lh-insula;212;3.000000
313;507;rh.precuneus_6;Right-Hippocampus;20;40;ctx-rh-precuneus;Right-Hippocampus;303;3.000000
779;826;lh.superiorparietal_16;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;294;4.000000
504;505;Right-Putamen;Right-Pallidum;37;38;Right-Putamen;Right-Pallidum;416;8.000000
504;506;Right-Putamen;Right-Accumbens-area;37;39;Right-Putamen;Right-Accumbens-area;226;2.000000
504;508;Right-Putamen;Right-Amygdala;37;41;Right-Putamen;Right-Amygdala;385;4.000000
504;507;Right-Putamen;Right-Hippocampus;37;40;Right-Putamen;Right-Hippocampus;372;4.000000
504;504;Right-Putamen;Right-Putamen;37;37;Right-Putamen;Right-Putamen;417;11.000000
697;1010;lh.caudalanteriorcingulate_3;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;303;4.000000
697;1009;lh.caudalanteriorcingulate_3;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;411;12.000000
697;703;lh.caudalanteriorcingulate_3;lh.posteriorcingulate_6;54;55;ctx-lh-caudalanteriorcingulate;ctx-lh-posteriorcingulate;308;5.000000
1010;1013;Left-Putamen;Left-Hippocampus;78;81;Left-Putamen;Left-Hippocampus;412;10.000000
1010;1011;Left-Putamen;Left-Pallidum;78;79;Left-Putamen;Left-Pallidum;388;4.000000
1010;1010;Left-Putamen;Left-Putamen;78;78;Left-Putamen;Left-Putamen;418;27.000000
1010;1014;Left-Putamen;Left-Amygdala;78;82;Left-Putamen;Left-Amygdala;417;10.000000
1010;1012;Left-Putamen;Left-Accumbens-area;78;80;Left-Putamen;Left-Accumbens-area;271;2.000000
707;1009;lh.isthmuscingulate_4;Left-Caudate;56;77;ctx-lh-isthmuscingulate;Left-Caudate;275;3.000000
106;110;rh.superiorfrontal_18;rh.superiorfrontal_33;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;243;3.000000
65;82;rh.rostralmiddlefrontal_27;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;245;3.000000
203;507;rh.isthmuscingulate_5;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;355;4.000000
908;1013;lh.fusiform_14;Left-Hippocampus;66;81;ctx-lh-fusiform;Left-Hippocampus;209;2.000000
81;84;rh.superiorfrontal_3;rh.superiorfrontal_23;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;245;3.000000
81;504;rh.superiorfrontal_3;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;255;3.000000
81;87;rh.superiorfrontal_3;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;214;2.000000
792;849;lh.superiorparietal_23;lh.pericalcarine_2;59;63;ctx-lh-superiorparietal;ctx-lh-pericalcarine;244;2.000000
284;301;rh.inferiorparietal_13;rh.inferiorparietal_18;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;218;3.000000
204;313;rh.isthmuscingulate_6;rh.precuneus_6;15;20;ctx-rh-isthmuscingulate;ctx-rh-precuneus;230;2.000000
204;507;rh.isthmuscingulate_6;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;264;2.000000
165;172;rh.precentral_29;rh.paracentral_3;10;11;ctx-rh-precentral;ctx-rh-paracentral;342;4.000000
165;178;rh.precentral_29;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;322;6.000000
771;826;lh.superiorparietal_13;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;296;4.000000
2;504;rh.lateralorbitofrontal_11;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;230;2.000000
808;1013;lh.inferiorparietal_21;Left-Hippocampus;60;81;ctx-lh-inferiorparietal;Left-Hippocampus;334;7.000000
808;994;lh.inferiorparietal_21;lh.insula_12;60;75;ctx-lh-inferiorparietal;ctx-lh-insula;265;7.000000
808;901;lh.inferiorparietal_21;lh.fusiform_11;60;66;ctx-lh-inferiorparietal;ctx-lh-fusiform;209;3.000000
808;965;lh.inferiorparietal_21;lh.superiortemporal_24;60;73;ctx-lh-inferiorparietal;ctx-lh-superiortemporal;231;4.000000
186;503;rh.caudalanteriorcingulate_4;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;346;5.000000
147;151;rh.precentral_26;rh.precentral_9;10;10;ctx-rh-precentral;ctx-rh-precentral;263;3.000000
147;504;rh.precentral_26;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;275;4.000000
147;503;rh.precentral_26;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;248;3.000000
